1465	1	336	1290
1465	2	834	983
1465	3	945	1011
1465	4	1011	1002
1864	1	336	1288
1864	2	838	990
1864	4	1011	1004
1864	3	945	1015
2264	1	377	1315
2264	3	980	1034
2264	2	872	997
2264	4	1056	1025
2665	1	291	1276
2665	3	900	988
2665	4	976	978
2665	2	793	962
3065	1	336	1285
3065	2	845	972
3065	3	955	1002
3065	4	1032	992
3466	1	318	1325
3466	2	841	1004
3466	3	955	1027
3466	4	1032	1032
3867	1	318	1304
3867	2	848	969
3867	3	962	995
3867	4	1042	990
4267	1	291	1320
4267	3	945	1002
4267	2	820	974
4267	4	1032	999
4667	1	280	1368
4667	4	1011	1059
4667	3	935	1073
4667	2	786	1029
5068	1	325	1322
5068	3	973	1045
5068	4	1059	1027
5068	2	817	1008
5468	1	339	1345
5468	2	820	1020
5468	3	987	1071
5468	4	1090	1052
5869	1	305	1334
5869	3	955	1080
5869	2	758	1036
5869	4	1042	1087
6268	1	318	1308
6268	3	973	1101
6268	2	751	1038
6268	4	1066	1078
6669	1	287	1329
6669	3	945	1112
6669	4	1042	1108
6669	2	710	1055
7069	1	367	1368
7069	3	983	1195
7069	4	1094	1182
7069	2	711	1129
7469	2	654	1147
7469	3	962	1214
7469	1	339	1352
7469	4	1087	1195
7870	3	1035	1260
7870	2	685	1191
7870	1	422	1352
7870	4	1187	1255
8270	2	637	1172
8270	3	1056	1304
8270	1	415	1327
8270	4	1208	1302
8670	1	398	1255
8670	3	1087	1341
8670	2	588	1177
8670	4	1291	1322
