1429	0	0.010113552	0.022526897
1429	1	-2.5220302994891886	-29.818853528270402
1429	2	0.7368247495155918	-29.08049064747855
1828	0	0.013608608	0.010088863
1828	1	-2.348245093604698	-23.952847972699907
1828	2	0.3822333614079304	-25.760707574158307
2229	0	0.021293614	-0.0004962473
2229	1	-1.8480706046099014	-21.739640277939866
2229	2	0.7291285419142176	-24.58687796553876
2629	0	0.037887547	-0.012456867
2629	1	-1.678824298389993	-20.46539496701506
2629	3	4.2671066411415675	-54.350040260629775
3030	0	0.039208718	-0.10627141
3030	1	-1.792020290033984	-23.019778852764205
3030	2	1.0900159691067037	-22.938616412474918
3430	0	0.07115214	-0.40960273
3430	1	-1.6558515752013763	-23.78700890104237
3430	2	1.4898633459419575	-22.821807163326895
3831	0	0.105067834	-0.7351879
3831	1	-1.8343704561974103	-26.724464195728896
3831	2	1.5900089822548211	-22.328724799962615
4231	0	0.08293711	-1.1081681
4231	1	-3.0019135754298243	-49.124398845643995
4231	3	1.8388391551800665	-24.183247000902718
4632	0	0.08879296	-1.5405668
4632	1	-1.7646277656143379	-24.952126785117652
4632	2	1.722173953486479	-22.122316899846346
5032	0	0.13416219	-2.0233252
5032	1	-1.7684045758258862	-24.785477736848488
5032	2	1.7938981401853977	-21.75715902549437
5433	0	0.14598237	-2.4903245
5433	1	-2.166674718799445	-26.57357019624307
5433	2	1.9471664568320797	-23.86281065569254
5833	0	0.15175219	-2.9401827
5833	1	-2.1721795107131063	-25.447846244210435
5833	2	1.8001860111432173	-22.78648003783079
6234	0	0.19808254	-3.4171758
6234	1	-2.094796168258005	-24.308180475796565
6234	2	1.8820538917889365	-22.269245605388928
6633	0	0.18910044	-3.891181
6633	1	-2.237668397641817	-24.56519674110026
6633	2	1.9347119498421217	-21.523472365447816
7034	0	0.17561932	-4.361496
7034	1	-2.1429024561988257	-23.134127908520856
7034	2	1.9504615530434029	-20.161657234309445
7435	0	0.20260626	-4.8361526
7435	1	-2.1696172382333394	-22.330964784458658
7435	2	2.134291986215104	-20.207157432192094
7835	0	0.19019465	-5.3385305
7835	1	-2.179276542350023	-21.602277762298456
7835	2	2.2288966973872832	-19.568470657593515
8236	0	0.18275546	-5.845195
8236	1	-2.04742632445093	-20.52175650357063
8236	2	2.302952111678879	-19.06862206154549
8636	0	0.18541166	-6.3480725
8636	1	-2.0515365193028363	-20.238486726273905
8636	2	2.222918752657239	-17.548401278222514
9037	0	0.18506059	-6.8462186
9037	1	-2.227836910937397	-21.1708137834257
9037	3	2.2946890866816263	-16.97017816320765
9437	0	0.17858027	-7.3554235
9437	1	-1.8036602206412553	-18.45047387152756
9437	2	2.3949672946520826	-16.727660899334772
9838	0	0.18980753	-7.8360243
9838	1	-1.7812116905175188	-17.710748392938243
9838	2	2.404936802185007	-16.055894341184285
10238	0	0.18688367	-8.299728
10238	1	-1.7174682285259286	-16.883104195402012
10238	2	2.3383670204683757	-15.198133235446882
10639	0	0.1603536	-8.776591
10639	1	-1.7065484758735823	-16.51479585198235
10639	2	2.439910473868529	-15.06506717994926
11039	0	0.14090651	-9.2881775
11039	1	-1.7932732583069964	-16.255570974460802
11039	2	2.379889324807729	-14.758641458013319
11439	0	0.13232267	-9.737049
11439	1	-1.5035406503290032	-14.960806227710453
11839	0	0.11879979	-10.170515
11839	1	-1.4617984473914805	-14.470999401591438
12240	0	0.13943617	-10.584657
12240	1	-1.5292829703453663	-14.273596829313997
