time,r00,r01,r02,r10,r11,r12,r20,r21,r22,t0,t1,t2,pitch,yaw,roll,fx,ox,fy,oy
1659,0.029674558,0.99953234,0.007389753,-0.95591694,0.026217442,0.29246402,0.2921335,-0.015742736,0.95624787,-0.0058525875,0.004863686,-0.00016510254,-0.2968025,0.0077277096,-1.5433767,1506.6842,976.34656,1506.6842,724.10205
1692,0.026495537,0.99962157,0.0074125896,-0.95533526,0.023137005,0.29461703,0.294334,-0.01488755,0.95558673,-0.006398355,0.0041990997,-7.8058496e-05,-0.29905474,0.0077569527,-1.5465823,1506.6842,976.2866,1506.6842,724.12177
1725,0.027381174,0.999589,0.008496703,-0.95558184,0.023678584,0.29377323,0.2934513,-0.01616315,0.9558375,-0.007059296,0.00408189,-0.00058816856,-0.29817188,0.008889041,-1.5460222,1506.6437,976.4082,1506.6437,724.0884
1763,0.028345687,0.99955255,0.009562364,-0.95583993,0.024304187,0.29288107,0.29251754,-0.017442003,0.9561011,-0.0077798474,0.004115698,-0.0012707968,-0.29723865,0.010001081,-1.5453748,1506.6527,976.4122,1506.6527,724.1201
1797,0.029155292,0.9995163,0.010829474,-0.95620716,0.024732117,0.29164386,0.29123497,-0.018858187,0.95646566,-0.008533273,0.0041882363,-0.0020157886,-0.29594496,0.011321902,-1.5449373,1506.6527,976.45807,1506.6527,723.99976
1831,0.029710216,0.99948037,0.012510219,-0.95674586,0.024811752,0.28986493,0.2894039,-0.020581048,0.9569859,-0.009324936,0.004265122,-0.0027989803,-0.2940857,0.013071777,-1.5448687,1506.6796,976.41003,1506.6796,723.9943
1863,0.025214104,0.99961746,0.011373491,-0.95657915,0.020820666,0.29072794,0.29037988,-0.01821009,0.95673823,-0.0097645335,0.003894926,-0.002843406,-0.29498756,0.011887217,-1.549034,1506.6886,976.41455,1506.6886,724.03143
1900,0.025344387,0.99959695,0.012792326,-0.95717275,0.02057301,0.2887856,0.28840604,-0.019563563,0.9573083,-0.010441087,0.0038119033,-0.0034473892,-0.29295817,0.013362011,-1.5493062,1506.6304,976.4293,1506.6304,724.02765
1934,0.026325688,0.9995456,0.014687223,-0.9576499,0.021002641,0.28716797,0.28672898,-0.021625116,0.95776767,-0.011973476,0.0037694774,-0.005179779,-0.29126894,0.015333648,-1.5488684,1506.6752,976.405,1506.6752,724.05237
1968,0.026486125,0.99949616,0.017497245,-0.9579402,0.020373918,0.28624362,0.28574285,-0.024342801,0.9579972,-0.012682497,0.0037059104,-0.006186111,-0.2903041,0.018262371,-1.5495311,1506.6796,976.40106,1506.6796,724.02686
2001,0.026108654,0.9994335,0.021240357,-0.95841056,0.018985149,0.28476065,0.28419605,-0.027791705,0.9583633,-0.013345185,0.003623953,-0.0072362786,-0.28875673,0.02215953,-1.5509899,1506.7201,976.4274,1506.7201,724.0229
2035,0.020665066,0.999413,0.027325904,-0.9582741,0.01200561,0.2855985,0.28510275,-0.032087617,0.9579598,-0.015153441,0.0032029767,-0.010349462,-0.28963086,0.028517373,-1.5582687,1506.6527,976.41205,1506.6527,723.976
2068,0.019221624,0.9994362,0.027527397,-0.95921314,0.010667652,0.2824822,0.2820293,-0.03183441,0.9588775,-0.016457785,0.0032714615,-0.01272474,-0.2863807,0.028700057,-1.5596756,1506.6304,976.4908,1506.6304,723.98694
2101,0.018824529,0.99929595,0.032454275,-0.9608003,0.009100216,0.2770916,0.27660117,-0.0363982,0.96029514,-0.017861996,0.0036418568,-0.015390999,-0.28076586,0.033783287,-1.5613251,1506.5809,976.5113,1506.5809,723.95215
2135,0.018299635,0.9990986,0.038304467,-0.9614137,0.0070655523,0.27501598,0.27449742,-0.04185913,0.9606764,-0.019157114,0.0037060808,-0.017166847,-0.27860633,0.039851286,-1.5634474,1506.1141,976.4896,1506.1141,723.95886
2169,0.019442173,0.9988564,0.043681003,-0.9642666,0.0071873465,0.26483625,0.26421943,-0.04726913,0.96330357,-0.02148835,0.004503834,-0.02277573,-0.2680341,0.04531396,-1.5633428,1506.186,976.4832,1506.186,723.93933
2209,0.020243084,0.99867624,0.047289316,-0.9654776,0.0072403722,0.26038563,0.25969848,-0.050927784,0.964346,-0.022746941,0.005077333,-0.027536772,-0.2634216,0.048998456,-1.5632972,1506.1456,976.4467,1506.1456,723.9471
2242,0.022905858,0.9982341,0.054809142,-0.9667483,0.008149392,0.25559965,0.25470167,-0.05884138,0.96522784,-0.02418209,0.0058494974,-0.033175778,-0.2584679,0.05672272,-1.5623668,1506.0918,976.45905,1506.0918,723.9321
2275,0.02691915,0.99784184,0.059892163,-0.9668642,0.010774134,0.2550632,0.25386745,-0.064773686,0.9650676,-0.025491606,0.0063381167,-0.039990865,-0.25791308,0.06198058,-1.5596534,1506.231,976.55975,1506.231,723.9626
2308,0.028465731,0.99746186,0.065265864,-0.96669,0.010855331,0.2557196,0.25436208,-0.070371106,0.9645454,-0.026468992,0.0066410573,-0.047581777,-0.25859198,0.06756191,-1.5595675,1506.2219,976.5306,1506.2219,723.9226
2341,0.025972947,0.9969984,0.072937496,-0.9679522,0.0068508317,0.25104105,0.24978782,-0.07712029,0.9652246,-0.027599972,0.006846073,-0.05564314,-0.2537556,0.075421974,-1.5637188,1506.1051,976.59656,1506.1051,723.91595
2374,0.02536004,0.99639726,0.080928035,-0.9695477,0.0047893687,0.24485528,0.24358556,-0.084673144,0.96617615,-0.029249128,0.0070423773,-0.06948383,-0.24737044,0.08356609,-1.5658566,1506.1681,976.60944,1506.1681,723.9474
2406,0.026372278,0.9955161,0.09084187,-0.97019017,0.0035895994,0.24231805,0.24090543,-0.09452437,0.9659347,-0.03126564,0.0072115287,-0.08035639,-0.2447544,0.09376976,-1.5670965,1506.1725,976.6123,1506.1725,724.0128
2438,0.026095906,0.99484545,0.09798748,-0.97050667,0.0017134588,0.24106783,0.23965731,-0.101388395,0.96554893,-0.032526202,0.0068083103,-0.09201303,-0.24346597,0.10113745,-1.5690308,1506.1277,976.6221,1506.1277,724.00775
2472,0.026029183,0.99416655,0.104668215,-0.9706313,8.503624e-05,0.24057162,0.23915933,-0.10785614,0.9649714,-0.03378563,0.006051455,-0.10465133,-0.24295472,0.10804528,-1.5707088,1506.177,976.58704,1506.177,724.03235
2504,0.027492423,0.9933107,0.11215247,-0.9707757,-0.00022780287,0.23998809,0.23840825,-0.115472786,0.96427566,-0.03670698,0.004520308,-0.11816984,-0.24235359,0.11578725,-1.571031,1506.1725,976.61536,1506.1725,724.0047
2537,0.028675288,0.9924656,0.11912106,-0.97003955,-0.0011321799,0.24294457,0.24124898,-0.12251865,0.9626984,-0.038515218,0.002933803,-0.13282347,-0.24540022,0.123110875,-1.5719634,1506.1904,976.6122,1506.1904,724.00793
2569,0.02706645,0.9918966,0.12413148,-0.9700276,-0.0039360006,0.24296264,0.24148239,-0.12698711,0.9620606,-0.040257785,0.0010693753,-0.14811508,-0.24541885,0.12831774,-1.5748539,1506.1233,976.6409,1506.1233,723.99664
2602,0.024604458,0.9911953,0.13010208,-0.97065854,-0.007452632,0.24034622,0.23919965,-0.1321983,0.9619289,-0.04225236,-0.0008515157,-0.16446024,-0.24272251,0.13443547,-1.578474,1506.1141,976.6175,1506.1141,723.99005
2643,0.025123369,0.99035555,0.13625214,-0.9719581,-0.0076782787,0.23502816,0.23380762,-0.13833609,0.96239126,-0.046347298,-0.0025572442,-0.18178175,-0.23724754,0.14064196,-1.578696,1506.1681,976.6343,1506.1681,723.9509
2676,0.026297845,0.989256,0.14380908,-0.971908,-0.008356423,0.23521273,0.23388734,-0.14595479,0.96124613,-0.04960975,-0.0041179233,-0.20101835,-0.23743743,0.14850551,-1.5793941,1506.1815,976.64294,1506.1815,723.9179
2711,0.027327022,0.9886406,0.14779416,-0.9718162,-0.008357158,0.23559165,0.23415057,-0.15006678,0.9605485,-0.05135993,-0.004729342,-0.2111368,-0.23782732,0.15266709,-1.5793957,1506.1725,976.62726,1506.1725,723.9698
2744,0.03402974,0.9861686,0.16221361,-0.9733685,-0.004114165,0.2292085,0.22670561,-0.16569355,0.9597656,-0.06010822,-0.005348507,-0.24184126,-0.23126446,0.16743147,-1.575023,1506.2084,976.6995,1506.2084,723.96423
2777,0.036802787,0.98438746,0.17212464,-0.9746412,-0.0026865476,0.22375715,0.22072613,-0.17599466,0.95932573,-0.065227464,-0.004702346,-0.26360825,-0.22566767,0.17753352,-1.5735527,1506.1097,976.6773,1506.1097,723.89343
2811,0.03632356,0.98298806,0.1800417,-0.9759968,-0.003817556,0.21775115,0.2147341,-0.18362963,0.95925456,-0.070721276,-0.0035447092,-0.28605616,-0.21950974,0.18553069,-1.5747077,1506.1501,976.7118,1506.1501,723.8565
2844,0.037389196,0.9819053,0.18564533,-0.97761905,-0.0025474727,0.21036763,0.20703402,-0.1893559,0.95983404,-0.07909522,-0.0015168958,-0.31149352,-0.21195099,0.19105491,-1.5734022,1506.1725,976.7522,1506.1725,723.89795
2877,0.040745772,0.979673,0.19641903,-0.9782374,-0.0009138023,0.20748635,0.20344828,-0.20059863,0.95831555,-0.08646555,0.0013210737,-0.33643264,-0.20900469,0.20216289,-1.5717305,1506.1501,976.727,1506.1501,723.82416
2911,0.046557464,0.9752353,0.21621434,-0.977062,-0.00056827656,0.21295412,0.20780322,-0.22116943,0.95283884,-0.09469933,0.0050468487,-0.36234117,-0.21459743,0.22313733,-1.571378,1506.4059,976.80194,1506.4059,723.76996
2944,0.05403863,0.9718416,0.22935496,-0.9768585,0.0038485844,0.2138514,0.20694701,-0.23560362,0.94955975,-0.10699044,0.00989993,-0.3884339,-0.21551588,0.2369989,-1.5668566,1505.6339,976.90936,1505.6339,723.719
2977,0.061603118,0.9679917,0.24330501,-0.9787269,0.010788811,0.20488338,0.19570044,-0.25075063,0.94806415,-0.11771916,0.01575795,-0.41212243,-0.20634456,0.25121215,-1.5597734,1505.4948,976.8674,1505.4948,723.6101
3011,0.07456448,0.9614285,0.2647554,-0.98016286,0.021769704,0.19699436,0.18363236,-0.2741922,0.9439797,-0.12924899,0.021463228,-0.43525144,-0.19829126,0.27344194,-1.5485897,1505.7013,976.9803,1505.7013,723.68134
3045,0.088389255,0.95686084,0.27677548,-0.9802989,0.0342886,0.19452037,0.1766387,-0.28851625,0.94104034,-0.1437335,0.02683356,-0.4594113,-0.19576846,0.28605038,-1.5358329,1505.6295,977.05743,1505.6295,723.52606
3088,0.09259955,0.9552721,0.28085703,-0.98027706,0.03800381,0.19393942,0.17459129,-0.29327643,0.9399504,-0.14972793,0.029119244,-0.47073177,-0.19517623,0.29035535,-1.5320473,1505.5621,977.0427,1505.5621,723.48663
3122,0.09919441,0.9501081,0.29572803,-0.98154926,0.044603597,0.18593423,0.16346706,-0.3087153,0.93700236,-0.16757125,0.034833856,-0.5042715,-0.18702258,0.30571634,-1.5253855,1505.6206,977.03845,1505.6206,723.4425
3155,0.108198084,0.94565237,0.30665097,-0.98277503,0.0552596,0.17635038,0.14982073,-0.32044974,0.93534255,-0.1813668,0.037709393,-0.5281188,-0.17727749,0.3168064,-1.5146273,1505.679,977.04407,1505.679,723.4101
3189,0.117929846,0.9440995,0.30784547,-0.98275787,0.06650374,0.17252275,0.14240576,-0.32288316,0.935664,-0.19492218,0.039151557,-0.55095565,-0.17339025,0.3178571,-1.5032288,1505.625,977.0876,1505.625,723.34406
3222,0.1201254,0.94347227,0.30891752,-0.9828389,0.069142066,0.17101751,0.13999107,-0.3241597,0.9355869,-0.20178959,0.039102226,-0.56254977,-0.1718623,0.3189151,-1.5005627,1505.6295,977.06067,1505.6295,723.34753
3255,0.120882094,0.9392073,0.32136777,-0.98416555,0.071113795,0.16236044,0.12963642,-0.33590558,0.9329318,-0.22509223,0.036526717,-0.5985794,-0.16308238,0.33174056,-1.4986638,1505.6431,976.9275,1505.6431,723.35406
3289,0.12544188,0.93719983,0.32545486,-0.983786,0.07512431,0.16285358,0.12817678,-0.34060663,0.93142784,-0.24150676,0.032634318,-0.6230567,-0.16358216,0.33615357,-1.4945818,1505.7013,976.8712,1505.7013,723.295
3323,0.12661931,0.9377305,0.3234643,-0.98357177,0.07639126,0.16355681,0.12866236,-0.33885983,0.9319979,-0.25890386,0.028463302,-0.6489143,-0.16429494,0.33405817,-1.4932847,1505.6699,976.8176,1505.6699,723.4153
3357,0.12795855,0.9380595,0.32198003,-0.98414963,0.07990431,0.15831849,0.12278455,-0.3371348,0.93341523,-0.27726546,0.022591414,-0.6742307,-0.15898743,0.3321674,-1.4897828,1505.607,976.6887,1505.607,723.43823
3391,0.12322319,0.9370055,0.3268586,-0.9864945,0.079842664,0.14301598,0.10790951,-0.34006715,0.9341894,-0.31777564,0.011675613,-0.72878444,-0.14350806,0.33657214,-1.4900366,1505.7372,976.48413,1505.7372,723.4431
3425,0.12274583,0.9362013,0.32933357,-0.9867827,0.07975471,0.14106369,0.10579809,-0.34229565,0.9336169,-0.32848737,0.009394306,-0.7430773,-0.14153577,0.3391228,-1.4901487,1505.7102,976.444,1505.7102,723.4838
3459,0.12305669,0.935942,0.32995415,-0.9868678,0.08035263,0.14012642,0.104637526,-0.34286463,0.9335389,-0.33945045,0.0075512445,-0.7575396,-0.14058909,0.33974007,-1.4895537,1505.7192,976.41766,1505.7192,723.5098
3493,0.124745116,0.9375016,0.32485312,-0.98700446,0.083827086,0.13709569,0.10129591,-0.33773354,0.9357752,-0.36187404,0.005625792,-0.78673404,-0.13752882,0.3341324,-1.4860688,1505.6654,976.3066,1505.6654,723.54126
3537,0.124817505,0.93999815,0.31752813,-0.9876678,0.087229565,0.13001247,0.09451365,-0.32984018,0.93929374,-0.3844143,0.005892491,-0.8166042,-0.13038155,0.3259894,-1.4827062,1505.5488,976.3153,1505.5488,723.5886
3572,0.106737435,0.9388065,0.32748988,-0.9898452,0.06923217,0.12415023,0.09388019,-0.33741584,0.9366628,-0.4164785,0.010281551,-0.86621326,-0.12447139,0.3363494,-1.5009676,1505.7102,976.37885,1505.7102,723.5242
3606,0.09613486,0.9375152,0.33440015,-0.9907087,0.05765435,0.12317521,0.096199006,-0.3431346,0.934347,-0.42659852,0.011841757,-0.8828371,-0.12348883,0.34369278,-1.5126668,1505.7283,976.4809,1505.7283,723.6306
3641,0.08656387,0.938108,0.33535072,-0.9903128,0.04434334,0.13158306,0.10856856,-0.3434925,0.93285894,-0.45810124,0.01851781,-0.9341039,-0.13196576,0.34510142,-1.5260491,1505.598,976.5723,1505.598,723.94904
3674,0.08629105,0.9380195,0.33566788,-0.98867506,0.03910349,0.14488718,0.12278123,-0.344369,0.93077093,-0.4782038,0.023571,-0.96771044,-0.14539894,0.34611693,-1.5312655,1505.7551,976.7612,1505.7551,723.9253
3708,0.080550335,0.93557334,0.34382293,-0.987965,0.02924209,0.15188862,0.13204886,-0.35191968,0.9266691,-0.49729565,0.028423604,-1.0005857,-0.15247878,0.35528642,-1.5412067,1505.7283,976.8545,1505.7283,723.9994
3742,0.0832171,0.93649244,0.34067136,-0.9877295,0.032176748,0.15282384,0.13215667,-0.3492087,0.9276788,-0.5173414,0.03318888,-1.0332859,-0.15342505,0.35194114,-1.5382314,1505.5083,976.9463,1505.5083,724.16693
3776,0.086957276,0.93809587,0.3352831,-0.9875461,0.03687658,0.15294707,0.13111489,-0.3444074,0.9296195,-0.5361675,0.03702312,-1.064286,-0.15354975,0.34614596,-1.5334721,1505.625,977.0475,1505.625,724.23773
3809,0.08678646,0.9378971,0.3358824,-0.9877499,0.037120443,0.15156545,0.12968469,-0.34492168,0.9296294,-0.5452961,0.03831097,-1.0798271,-0.15215182,0.3467129,-1.5332332,1505.6025,977.07086,1505.6025,724.2675
3843,0.079947986,0.93492174,0.3457307,-0.98911256,0.031417124,0.14376798,0.12354995,-0.35346052,0.92725456,-0.572966,0.037360735,-1.1283973,-0.1442679,0.35688803,-1.539044,1505.6339,977.1373,1505.6339,724.3399
3877,0.07668325,0.93476176,0.3469009,-0.98946583,0.028497726,0.14193359,0.12278818,-0.35413054,0.9271001,-0.5817651,0.036273547,-1.1442848,-0.14241451,0.35805023,-1.5420032,1505.6565,977.1238,1505.6565,724.3108
3911,0.07225158,0.935821,0.34499094,-0.9903019,0.026156407,0.13644753,0.118666746,-0.3515038,0.92863524,-0.6084945,0.030031545,-1.1925114,-0.13687451,0.35570145,-1.54439,1505.6116,977.0684,1505.6116,724.4494
3946,0.06713952,0.9357317,0.34626353,-0.9910076,0.022283208,0.13193616,0.11574098,-0.35200801,0.92881346,-0.6282922,0.022039706,-1.2271206,-0.13232197,0.35684228,-1.5483147,1505.679,977.00757,1505.679,724.40656
3993,0.056296933,0.9338329,0.35325167,-0.99214685,0.012744219,0.12442651,0.11169165,-0.35748234,0.9272169,-0.6455228,0.014573073,-1.2619183,-0.124749824,0.36400363,-1.5579519,1505.7596,976.9407,1505.7596,724.43604
4027,0.042503633,0.93612105,0.34910017,-0.994221,0.005153379,0.10722943,0.098580666,-0.35164037,0.9309301,-0.67073303,0.005073133,-1.3148521,-0.10743599,0.35877198,-1.565613,1505.5532,976.7288,1505.5532,724.4474
4060,0.04185093,0.93839496,0.34302086,-0.9948633,0.007467508,0.10095152,0.092170894,-0.3454838,0.9338872,-0.69085824,0.00077584904,-1.3536689,-0.10112378,0.35200682,-1.5632904,1505.7058,976.6133,1505.7058,724.489
4094,0.043418884,0.9391828,0.3406618,-0.99539804,0.011511305,0.095132045,0.085424915,-0.34322464,0.9353606,-0.70859694,-0.0009017079,-1.3910694,-0.095276125,0.34927198,-1.5592324,1505.6969,976.552,1505.6969,724.3834
4128,0.040451117,0.94058037,0.33715343,-0.9960182,0.011129149,0.088452876,0.0794448,-0.33938894,0.93728536,-0.7287359,0.0012085139,-1.4317951,-0.08856863,0.3453012,-1.5596231,1505.6833,976.572,1505.6833,724.3292
4162,0.03864692,0.939033,0.3416481,-0.9966035,0.011341043,0.08156359,0.07271627,-0.3436399,0.93628186,-0.74659157,0.0047784494,-1.4701136,-0.081654295,0.34988552,-1.5594171,1505.7102,976.4577,1505.7102,724.413
4196,0.039496426,0.9386443,0.342618,-0.997179,0.015123569,0.07352024,0.06382773,-0.34455526,0.93659365,-0.78591365,0.018309958,-1.5500548,-0.073586635,0.35069194,-1.5556312,1505.5667,976.6584,1505.5667,724.24805
4230,0.04186559,0.93316716,0.35699618,-0.9970127,0.015806999,0.07560292,0.06490712,-0.3590949,0.93104136,-0.8042164,0.025460871,-1.587706,-0.07567513,0.36614734,-1.5549433,1505.782,976.7514,1505.782,724.2272
4263,0.04425671,0.93117565,0.36187485,-0.99658704,0.015884977,0.08100581,0.06968226,-0.36422482,0.92870057,-0.813432,0.028884951,-1.6062557,-0.08109467,0.3715585,-1.5548583,1505.7507,976.84143,1505.7507,724.2359
4297,0.04535416,0.9304067,0.36371207,-0.996116,0.014614066,0.08682962,0.07547154,-0.3662375,0.9274558,-0.8225564,0.03208676,-1.6245029,-0.0869391,0.37373048,-1.5561264,1505.679,976.9182,1505.679,724.22174
4332,0.045343425,0.93035156,0.36385432,-0.9956944,0.012612534,0.09183376,0.08084856,-0.36645177,0.9269177,-0.83164746,0.03507247,-1.6425203,-0.091963336,0.37406078,-1.5581299,1505.5442,977.02344,1505.5442,724.14044
4369,0.047395013,0.926821,0.37250054,-0.99488723,0.010506073,0.10044401,0.08918009,-0.3753566,0.9225803,-0.8628429,0.039883144,-1.6989022,-0.100613676,0.3837431,-1.5602367,1505.6475,977.08716,1505.6475,724.08057
4404,0.05337695,0.92325556,0.38046056,-0.9941562,0.013331544,0.1071244,0.09383106,-0.38395518,0.9185719,-0.8821982,0.0427334,-1.7352139,-0.10733035,0.39267644,-1.5573872,1505.7461,977.1817,1505.7461,724.05566
4438,0.055752374,0.92217785,0.38272676,-0.99376065,0.01416568,0.110630475,0.09659938,-0.38650674,0.91721386,-0.8917157,0.04314635,-1.7533526,-0.1108574,0.39530596,-1.5565426,1505.7461,977.17096,1505.7461,723.99036
4486,0.054324463,0.9253806,0.37512589,-0.99415976,0.015042292,0.10686374,0.093246885,-0.3787405,0.9207935,-0.93142897,0.033159308,-1.8286208,-0.10706818,0.38686436,-1.5556668,1505.5577,977.2264,1505.5577,723.9263
4520,0.05540205,0.9258758,0.37374422,-0.99407595,0.016093228,0.107489355,0.09350704,-0.37748525,0.9212825,-0.9725271,0.014222137,-1.9100044,-0.10769743,0.38539177,-1.5546086,1505.8584,976.9925,1505.8584,723.8327
4554,0.055382647,0.926066,0.37327588,-0.9942113,0.016675232,0.10614052,0.092068635,-0.37699345,0.92162865,-0.98266786,0.010235974,-1.9296323,-0.106340826,0.38482445,-1.5540255,1505.7328,976.89075,1505.7328,723.82874
4586,0.05619659,0.92723995,0.37022686,-0.99458146,0.019506346,0.10211313,0.087461606,-0.3739592,0.9233118,-0.9929925,0.0065169604,-1.9490916,-0.10229142,0.38134837,-1.5511862,1505.4814,976.84863,1505.4814,723.85187
4620,0.059991524,0.9308694,0.36039326,-0.9952409,0.028005017,0.09333418,0.07678911,-0.36427736,0.9281193,-1.0141107,-0.0001748376,-1.9881352,-0.09347022,0.3703839,-1.5426648,1504.9429,976.70105,1504.9429,723.86664
4652,0.0646342,0.9320158,0.3566073,-0.9952625,0.034198068,0.091010086,0.07262756,-0.36080024,0.9298108,-1.0391802,-0.005842064,-2.033958,-0.091136195,0.3662251,-1.536449,1505.1493,976.6058,1505.1493,723.78217
4685,0.07086118,0.934953,0.34762296,-0.9947562,0.040471308,0.09392602,0.07374766,-0.35245585,0.93291813,-1.0610582,-0.00958703,-2.0752869,-0.094064675,0.35668153,-1.5301341,1505.1134,976.4762,1505.1134,723.7471
4718,0.06961951,0.94164157,0.3293394,-0.99481404,0.04099526,0.0930822,0.0741487,-0.3341118,0.9396123,-1.0819123,-0.010768813,-2.11627,-0.09321714,0.33712518,-1.5296106,1505.0103,976.4854,1505.0103,723.7551
4752,0.068349406,0.9451671,0.31935486,-0.9953726,0.04293363,0.085966006,0.06754118,-0.32375282,0.9437279,-1.1075072,-0.009133339,-2.1647243,-0.086072244,0.32630107,-1.5276898,1505.1268,976.4214,1505.1268,723.82983
4784,0.0671646,0.9449925,0.32012197,-0.9952042,0.040582765,0.08900385,0.07111653,-0.32456467,0.9431862,-1.1277394,-0.005150878,-2.2088113,-0.08912178,0.3272049,-1.5300406,1505.8135,976.4581,1505.8135,723.747
4818,0.060162276,0.94639903,0.3173473,-0.99479914,0.030670337,0.09712707,0.082187824,-0.32154033,0.94332224,-1.1458602,0.00043923885,-2.252291,-0.097280435,0.32452103,-1.5399754,1505.6879,976.49347,1505.6879,723.84546
4850,0.060719837,0.95212686,0.29961267,-0.9940591,0.03051787,0.104475655,0.09033052,-0.30417642,0.94832337,-1.1749408,0.012616044,-2.3207564,-0.10466666,0.30601513,-1.5401057,1505.0686,976.71106,1505.0686,723.9833
4882,0.057226263,0.95698786,0.28442854,-0.99370545,0.027117213,0.108692385,0.09630437,-0.28885823,0.95251584,-1.1888285,0.02045893,-2.3627,-0.10890755,0.29017892,-1.5435141,1505.625,976.8413,1505.625,724.0666
4930,0.05398406,0.96138036,0.2698771,-0.99379694,0.02541174,0.10826725,0.09722795,-0.2740478,0.9567886,-1.2077372,0.026887896,-2.4127517,-0.10847989,0.27492306,-1.5452316,1505.5847,976.94794,1505.5847,724.13617
4964,0.054156534,0.96455187,0.25827688,-0.9938498,0.027047912,0.10738227,0.0965899,-0.26250386,0.9600845,-1.2203484,0.032546595,-2.455307,-0.107589714,0.26279327,-1.5435878,1505.661,977.0592,1505.661,724.30505
4996,0.052465893,0.97129667,0.23201337,-0.99441737,0.029515905,0.10130578,0.09154987,-0.23603325,0.96742284,-1.24774,0.033751532,-2.5463853,-0.101479866,0.23538066,-1.5411234,1505.625,977.213,1505.625,724.50885
5030,0.04803824,0.97431755,0.21999474,-0.99519694,0.02787947,0.093838856,0.085295506,-0.22344598,0.97097707,-1.2592186,0.02879615,-2.5885017,-0.09397712,0.22280875,-1.5427896,1505.5936,977.19934,1505.5936,724.61646
5062,0.042342167,0.9767157,0.21031795,-0.99592644,0.024488498,0.08677995,0.07960896,-0.21313569,0.97377384,-1.2705842,0.02055637,-2.6313703,-0.086889245,0.21271491,-1.5462127,1505.6431,977.16986,1505.6431,724.6041
5094,0.040323656,0.9776154,0.20649981,-0.99620813,0.023389956,0.08379851,0.07709269,-0.20909587,0.9748516,-1.2761309,0.015796175,-2.6532662,-0.0838969,0.2087413,-1.5473217,1505.6833,977.0822,1505.6833,724.6838
5126,0.03812084,0.97827613,0.20377123,-0.99652016,0.022090726,0.08037129,0.07412386,-0.20612597,0.97571397,-1.2822363,0.010510348,-2.677083,-0.08045807,0.20588401,-1.5486321,1505.055,976.96594,1505.055,724.67554
5158,0.027340183,0.97752845,0.20902339,-0.9971314,0.0119054755,0.07474675,0.070578545,-0.21046738,0.97504985,-1.2927318,0.00046255998,-2.7237544,-0.074816525,0.21117583,-1.5588572,1505.1627,976.88477,1505.1627,724.5985
5190,0.024102341,0.9768014,0.21278633,-0.9974469,0.009184906,0.07081741,0.06722012,-0.21394996,0.97452897,-1.3036109,-0.0072621447,-2.77051,-0.07087674,0.21497391,-1.5615882,1505.0596,976.66614,1505.0596,724.7038
