time,r00,r01,r02,r10,r11,r12,r20,r21,r22,t0,t1,t2,pitch,yaw,roll,fx,ox,fy,oy
5359,0.03590602,0.99335456,-0.10935014,-0.9972876,0.042651404,0.05998472,0.06425004,0.106899746,0.9921917,0.54372984,-0.012150288,-3.5552478,-0.060020752,-0.109767705,-1.528055,1503.96,976.82416,1503.96,723.6505
5393,0.036595006,0.9932384,-0.110174015,-0.9973885,0.04317047,0.05790051,0.062265277,0.10776745,0.99222434,0.5494707,-0.019332271,-3.6005454,-0.05793291,-0.110584415,-1.5275398,1503.9735,976.69855,1503.9735,723.6232
5426,0.038214047,0.99266034,-0.11473961,-0.99722844,0.04521892,0.059080645,0.063835405,0.11216393,0.9916372,0.55276996,-0.025180172,-3.6408625,-0.05911507,-0.11519499,-1.5254828,1503.9286,976.6033,1503.9286,723.69836
5460,0.039137024,0.99225545,-0.11788651,-0.996706,0.04715164,0.06598176,0.07102932,0.11491591,0.9908325,0.55586344,-0.029021539,-3.681402,-0.06602973,-0.11842056,-1.523524,1504.0721,976.4731,1504.0721,723.673
5493,0.030904328,0.9920185,-0.12224691,-0.997598,0.03819881,0.05778326,0.06199176,0.12016756,0.9908162,0.5684717,-0.02930351,-3.759747,-0.057815466,-0.12275962,-1.5325242,1503.7537,976.4044,1503.7537,723.8154
5541,0.030317456,0.9921011,-0.12172289,-0.99752104,0.037767764,0.059373662,0.06350188,0.119621105,0.9907868,0.5702956,-0.027351268,-3.7796557,-0.0594086,-0.12224223,-1.5329528,1503.9824,976.41156,1503.9824,723.70264
5574,0.022414448,0.9930572,-0.11547708,-0.99716187,0.030510563,0.06882664,0.071872056,0.11360666,0.99092275,0.5742763,-0.021781545,-3.819002,-0.068881094,-0.11601163,-1.5402085,1504.1305,976.4741,1504.1305,723.7504
5609,0.025795305,0.99268174,-0.117973246,-0.99768203,0.03299756,0.059509736,0.06296706,0.11616476,0.991232,0.586357,-0.009068135,-3.873063,-0.059544917,-0.11845956,-1.5377342,1503.749,976.58716,1503.749,723.87164
5643,0.031386185,0.9917191,-0.12453189,-0.99781394,0.038338274,0.05382735,0.058155946,0.12257023,0.9907545,0.58743054,-0.004708872,-3.8903575,-0.053853378,-0.12503825,-1.532393,1503.7178,976.6582,1503.7178,723.8448
5677,0.0413585,0.9893732,-0.13939153,-0.9975745,0.04870678,0.049723227,0.055984147,0.13699698,0.9889881,0.5894343,0.003269745,-3.9248605,-0.049743738,-0.14002126,-1.5220098,1503.8613,976.794,1503.8613,723.8878
5709,0.049247842,0.9875729,-0.14924653,-0.99677813,0.058068313,0.055327952,0.06330687,0.14604092,0.98725086,0.5936069,0.008927323,-3.9652858,-0.05535622,-0.15003778,-1.5126061,1504.0183,976.96655,1504.0183,723.8846
5743,0.05021622,0.98658884,-0.1553094,-0.99629515,0.060354374,0.061263315,0.06981529,0.15165761,0.9859644,0.59691787,0.0125230765,-4.0012345,-0.0613017,-0.15623651,-1.5102915,1503.8792,977.0792,1503.8792,723.8681
5776,0.039477214,0.98785245,-0.15029645,-0.9962338,0.050532047,0.070458524,0.07719742,0.14694893,0.98612696,0.6068813,0.0104171205,-4.0822864,-0.07051695,-0.1512469,-1.5201167,1504.0139,977.1754,1504.0139,723.95245
5810,0.029620754,0.9883639,-0.14919597,-0.9967654,0.040362895,0.0694944,0.07470773,0.14665492,0.9863625,0.6126643,0.0033889841,-4.136844,-0.069550455,-0.15012078,-1.5303246,1503.8344,977.0821,1503.8344,724.03204
5843,0.02601341,0.98842317,-0.14947568,-0.99710596,0.036340203,0.06677587,0.0714348,0.14730605,0.9865079,0.6146554,0.00026170415,-4.154987,-0.0668256,-0.15037617,-1.5343667,1503.8568,976.9921,1503.8568,724.05347
5876,0.015137151,0.98937577,-0.14459051,-0.9978836,0.024093544,0.060394347,0.06323641,0.14337035,0.9876467,0.623062,-0.010846769,-4.219243,-0.060431123,-0.14536637,-1.5466564,1503.96,976.8256,1503.96,724.08105
5908,0.010067319,0.9896953,-0.14283526,-0.99815404,0.01850171,0.057845097,0.059891712,0.14198926,0.9880547,0.6253822,-0.0143560665,-4.2382703,-0.057877403,-0.14356752,-1.5522625,1503.9331,976.78955,1503.9331,724.08215
5954,0.006593749,0.9900347,-0.1406697,-0.99840313,0.014410095,0.05461924,0.056102,0.14008495,0.9885488,0.6275083,-0.017627643,-4.257277,-0.054646436,-0.14135022,-1.5563642,1503.9691,976.66705,1503.9691,724.11444
5991,0.0058960067,0.9903102,-0.1387483,-0.99856967,0.013203883,0.05180867,0.053138662,0.13824439,0.98897153,0.6294336,-0.02054274,-4.276428,-0.051831875,-0.1393858,-1.5575743,1503.9286,976.64233,1503.9286,724.1342
6025,0.00886874,0.9899914,-0.14084905,-0.9983845,0.016671618,0.0543159,0.05612045,0.14013983,0.98853993,0.6389398,-0.025406249,-4.349138,-0.054342642,-0.1415293,-1.5540993,1504.0004,976.4665,1504.0004,724.1459
6060,0.004917051,0.9906755,-0.13615379,-0.9986727,0.01184529,0.050122086,0.051267497,0.13572665,0.989419,0.6438939,-0.027230732,-4.389005,-0.050143097,-0.13675097,-1.5589359,1503.8882,976.3963,1503.8882,724.0897
6093,-0.0024026255,0.9927926,-0.11982101,-0.9991753,0.0024731478,0.040526837,0.040531076,0.11981959,0.99196804,0.6491793,-0.02668351,-4.428621,-0.04053794,-0.12020882,-1.5683211,1504.0363,976.4105,1504.0363,724.0903
6126,-0.0035272283,0.9941197,-0.10822974,-0.99937546,0.0003008076,0.035332844,0.035157632,0.108286776,0.9934977,0.6561992,-0.021450441,-4.4777126,-0.0353402,-0.10851019,-1.5704954,1504.005,976.30493,1504.005,724.16547
6159,0.00072928437,0.9942948,-0.10666461,-0.999325,0.004642116,0.036439825,0.03672708,0.10656605,0.993627,0.6597365,-0.015710354,-4.5171204,-0.036447894,-0.10693922,-1.5661511,1503.8838,976.4655,1503.8838,724.0799
6193,0.00089880906,0.9945285,-0.1044621,-0.99930835,0.004776406,0.03687542,0.037172604,0.10435672,0.993845,0.66233784,-0.009487618,-4.554458,-0.036883783,-0.10472452,-1.5660167,1503.8208,976.52185,1503.8208,724.0429
6226,0.0082470365,0.99531865,-0.09629527,-0.9991589,0.012070089,0.039186586,0.04016543,0.09589112,0.99458104,0.6696974,-0.0003082963,-4.600439,-0.03919662,-0.09651909,-1.5587167,1503.9824,976.7311,1503.9824,724.09045
6258,0.013300888,0.9953451,-0.09545212,-0.99864995,0.018016873,0.048716288,0.05020927,0.0946753,0.99424106,0.6710554,0.0056026694,-4.63739,-0.048735578,-0.09571167,-1.552757,1503.8927,976.78546,1503.8927,723.9674
6292,0.015915772,0.9952655,-0.09588245,-0.99803174,0.021630583,0.058860864,0.06065618,0.09475693,0.9936508,0.67182213,0.010311901,-4.6731877,-0.058894906,-0.096197285,-1.5491265,1503.942,976.8632,1503.942,723.94867
6324,0.017426517,0.99533814,-0.09485968,-0.9977617,0.023437481,0.062626235,0.064557545,0.093556,0.99351877,0.67494065,0.012986684,-4.693443,-0.06266724,-0.095189944,-1.5473106,1503.9556,976.8892,1503.9556,723.91797
6357,0.017169422,0.99550897,-0.09309733,-0.9975166,0.023415895,0.06642457,0.068306215,0.09172565,0.9934388,0.67643535,0.01479017,-4.7121043,-0.066473514,-0.0934393,-1.5473264,1503.978,976.98413,1503.978,723.8524
6402,0.010659279,0.9966905,-0.08058824,-0.9976819,0.016017428,0.066136785,0.06720872,0.07969647,0.9945508,0.67995954,0.017128132,-4.783282,-0.066185094,-0.080853134,-1.554743,1503.9197,977.0288,1503.9197,723.76886
6441,0.020919835,0.99571323,-0.09009653,-0.9975279,0.026834339,0.0649435,0.06708279,0.088515215,0.99381334,0.68354213,0.014369161,-4.836883,-0.06498924,-0.090410255,-1.5439019,1503.9286,977.03015,1503.9286,723.80054
6475,0.020823687,0.99480516,-0.0996447,-0.9977095,0.027092742,0.061980277,0.06435795,0.098125815,0.99309075,0.68531156,0.010388068,-4.8720236,-0.06202003,-0.10000326,-1.543648,1503.8702,977.03656,1503.8702,723.64197
6508,0.017545432,0.9953102,-0.095131144,-0.9986196,0.02215537,0.04762109,0.04950542,0.09416431,0.99432504,0.68776643,0.0024508936,-4.9372725,-0.047639105,-0.09538376,-1.548614,1503.9915,976.8019,1503.9915,723.6647
6541,0.012073899,0.99485517,-0.10058457,-0.99911284,0.016061144,0.038925685,0.04034092,0.10002541,0.9941666,0.69013286,-0.0032729711,-4.9740386,-0.038935523,-0.10083164,-1.5547223,1503.9331,976.7797,1503.9331,723.6598
6574,0.006573076,0.9940235,-0.108968906,-0.9995419,0.009750206,0.028649151,0.029540395,0.1087307,0.99363214,0.6892652,-0.006581196,-5.0494523,-0.028653072,-0.10923075,-1.561042,1503.9465,976.60913,1503.9465,723.82495
6608,0.007865109,0.9937322,-0.11150949,-0.9995429,0.011067687,0.028130358,0.029188195,0.11123729,0.9933651,0.6897351,-0.007762252,-5.068936,-0.02813407,-0.11178631,-1.559724,1504.0094,976.533,1504.0094,723.8239
6641,0.006772217,0.992822,-0.119409494,-0.99956405,0.010152334,0.027721379,0.028734677,0.11916973,0.992458,0.69079244,-0.008822627,-5.107036,-0.027724931,-0.11974134,-1.5606399,1504.0273,976.586,1504.0273,723.75726
6675,0.004917994,0.9920521,-0.12573195,-0.9996782,0.008006147,0.02406789,0.024883226,0.12557314,0.99177223,0.6913158,-0.008593071,-5.1256638,-0.024070214,-0.12610233,-1.5627878,1503.8702,976.47363,1503.8702,723.79456
6709,0.0020169695,0.99042916,-0.1380074,-0.9998823,0.0040958873,0.014781479,0.015205268,0.13796139,0.99032086,0.6922214,-0.0061684293,-5.1795316,-0.014782017,-0.13846451,-1.5667,1503.758,976.45026,1503.758,723.77795
6742,-0.00020073699,0.9912258,-0.1321798,-0.9998745,0.001894028,0.015721926,0.015834332,0.13216637,0.9911011,0.69318825,-0.0021884665,-5.219903,-0.015722575,-0.13258423,-1.568902,1504.1127,976.514,1504.1127,723.77057
6776,-0.0023463124,0.99204355,-0.12587324,-0.99978924,0.0002395077,0.02052398,0.020390831,0.12589489,0.991834,0.6937455,0.00015585282,-5.2395325,-0.020525422,-0.12623475,-1.5705568,1504.1754,976.5478,1504.1754,723.7768
6808,-0.005885926,0.9920126,-0.1260016,-0.9994,-0.0015350933,0.03459928,0.0341295,0.12612964,0.99142647,0.69384116,0.005938799,-5.310112,-0.03460619,-0.12641351,-1.5723324,1503.8613,976.59503,1503.8613,723.8155
6853,-0.0060274005,0.991017,-0.13359974,-0.999323,-0.0011211261,0.03676852,0.036288444,0.13373095,0.990353,0.6943015,0.011071205,-5.346115,-0.036776807,-0.13409163,-1.5719182,1503.8792,976.76715,1503.8792,723.74475
6892,-0.0050892727,0.98988533,-0.14177883,-0.99938256,-0.00010606485,0.03513316,0.034762762,0.1418701,0.9892747,0.6953123,0.017882898,-5.3981934,-0.03514039,-0.14234665,-1.5709025,1503.8882,976.83655,1503.8882,723.7706
6925,-0.0008587253,0.9889607,-0.1481763,-0.9992682,0.0048175603,0.03794449,0.038239446,0.14810045,0.98823273,0.6932364,0.019625872,-5.4433384,-0.0379536,-0.14883195,-1.5659753,1503.9061,976.8821,1503.9061,723.75507
6958,0.0013286744,0.98781264,-0.15564203,-0.9991775,0.0076188557,0.039824843,0.0405253,0.15546115,0.9870104,0.69513255,0.019953206,-5.514483,-0.03983538,-0.15640247,-1.5631714,1503.8479,976.98584,1503.8479,723.74963
6992,-0.00011954327,0.9875781,-0.15712826,-0.9992782,0.0058503295,0.03753058,0.037983634,0.15701935,0.9868646,0.69395775,0.017790811,-5.5390162,-0.037539396,-0.15789431,-1.5649419,1503.8074,976.98315,1503.8074,723.7248
7025,-0.0016458115,0.9874515,-0.1579138,-0.9993521,0.004053043,0.035759557,0.03595086,0.15787038,0.9868052,0.69399846,0.015522056,-5.5590816,-0.035767183,-0.15867993,-1.5667406,1503.9061,977.0425,1503.9061,723.78235
7057,-0.0022486278,0.9874188,-0.15811142,-0.9993653,0.003401527,0.03545559,0.03554733,0.15809081,0.98678446,0.69441766,0.012994015,-5.5780244,-0.03546302,-0.15887848,-1.5673927,1503.942,976.9838,1503.942,723.80457
7089,-0.0047607515,0.98746276,-0.15778065,-0.9990564,0.0021145411,0.04337851,0.0431683,0.15783833,0.98652095,0.69697946,0.003953833,-5.634891,-0.043392126,-0.15859328,-1.5686798,1504.0498,976.8877,1504.0498,723.7778
7121,-0.008614607,0.98774725,-0.15582398,-0.9991057,-0.0020515304,0.042230405,0.04139329,0.15604846,0.9868817,0.7030265,-0.0020281905,-5.6792617,-0.042242967,-0.15660243,-1.5728496,1503.9556,976.74475,1503.9556,723.77014
7154,-0.012531769,0.98873216,-0.14917032,-0.9993454,-0.007321622,0.035425577,0.033934236,0.14951663,0.9881767,0.7060079,-0.00842396,-5.7183886,-0.03543299,-0.14982392,-1.5781226,1503.9691,976.7238,1503.9691,723.75995
7191,-0.011990736,0.98853713,-0.15050042,-0.9993645,-0.0067954217,0.034987208,0.03356345,0.15082434,0.98799056,0.71402615,-0.012688005,-5.7649865,-0.03499435,-0.1511677,-1.577596,1503.9465,976.6188,1503.9465,723.79504
7223,-0.01204551,0.9879822,-0.15409727,-0.99923164,-0.006145937,0.038703986,0.03729178,0.15444511,0.98729724,0.7173982,-0.01604118,-5.805507,-0.038713656,-0.15483071,-1.5769469,1503.9465,976.5973,1503.9465,723.779
7258,-0.015598715,0.98980194,-0.1415936,-0.9992914,-0.0105814785,0.036118105,0.034251504,0.14205672,0.98926574,0.72093534,-0.017132731,-5.8457847,-0.03612596,-0.14216444,-1.5813849,1504.0677,976.47644,1504.0677,723.7598
7303,-0.022769693,0.9911349,-0.13089381,-0.99933845,-0.018851267,0.031097615,0.028354418,0.13151531,0.99090856,0.7244353,-0.015493218,-5.8855095,-0.03110263,-0.13133438,-1.5896578,1503.915,976.43054,1503.915,723.76166
7336,-0.024022616,0.9918935,-0.12478081,-0.99948984,-0.021202262,0.023881689,0.021042455,0.12529087,0.99189687,0.73053324,-0.0046081217,-5.956593,-0.02388396,-0.1251428,-1.5920062,1503.9331,976.4566,1503.9331,723.791
7369,-0.015064277,0.9927604,-0.11916332,-0.9997077,-0.012700578,0.02057046,0.018908095,0.11943837,0.99266154,0.7307993,0.0021784669,-5.994557,-0.020571912,-0.119472556,-1.5834999,1503.8523,976.56024,1503.8523,723.8693
7401,-0.00876308,0.9935556,-0.113005966,-0.9995141,-0.0053231167,0.030706434,0.029907007,0.11322017,0.99311966,0.73457175,0.0078495545,-6.042636,-0.030711262,-0.113301545,-1.5761219,1504.0901,976.7459,1504.0901,723.73346
7434,-0.0083326865,0.99394625,-0.10955133,-0.9992666,-0.004182423,0.03805952,0.03737093,0.109788164,0.9932522,0.7344135,0.013608,-6.0797057,-0.038068715,-0.10985157,-1.5749818,1503.8702,976.8236,1503.8702,723.6798
7466,-0.006452003,0.99406594,-0.10858779,-0.9993552,-0.002574676,0.03580923,0.03531716,0.10874883,0.99344164,0.73351,0.01927749,-6.114838,-0.03581689,-0.108872436,-1.5733726,1503.8344,976.9573,1503.8344,723.6118
7499,-0.004308084,0.994218,-0.10729354,-0.9993769,-0.000522095,0.035289392,0.035029337,0.107378736,0.9936008,0.73467314,0.025695132,-6.1562314,-0.03529672,-0.10756774,-1.5713187,1503.942,977.05365,1503.942,723.63586
7532,0.0008770203,0.99455214,-0.10423671,-0.9992703,0.0048514884,0.037881825,0.038181152,0.10412746,0.99383074,0.73358417,0.029856343,-6.1925144,-0.037890892,-0.10450169,-1.5659413,1504.0183,977.07544,1504.0183,723.5772
7564,0.017427733,0.99376804,-0.11009746,-0.99926513,0.021071022,0.032015067,0.034135416,0.109458625,0.9934051,0.7318581,0.029674876,-6.2749186,-0.03202054,-0.110377915,-1.5497129,1503.8613,977.18195,1503.8613,723.4806
7598,0.022372771,0.99353236,-0.111323245,-0.99925035,0.02574118,0.028913053,0.031591643,0.11059297,0.99336356,0.7308728,0.028660923,-6.292761,-0.028917084,-0.11160132,-1.5450416,1503.8613,977.17535,1503.8613,723.42755
7630,0.02737386,0.9933691,-0.11166189,-0.99917066,0.03055807,0.02690514,0.030138912,0.110832796,0.9933818,0.7298843,0.027077055,-6.310719,-0.026908386,-0.11193595,-1.5402224,1503.9465,977.16046,1503.9465,723.45325
7663,0.03147126,0.9931631,-0.11241283,-0.99905026,0.034647897,0.026417244,0.030131498,0.11147469,0.9933104,0.7289895,0.024916504,-6.328818,-0.026420318,-0.112690434,-1.5361294,1504.0498,977.12555,1504.0498,723.4725
7697,0.031257175,0.9922105,-0.120587304,-0.99915075,0.034258027,0.022892458,0.02684522,0.11976935,0.9924387,0.7310493,0.015050278,-6.395154,-0.022894459,-0.120913334,-1.5365226,1503.9241,977.0307,1503.9241,723.4244
7741,0.03362082,0.9922644,-0.119504705,-0.9992596,0.035611276,0.014559022,0.01870211,0.118926756,0.9927269,0.7292194,0.008494968,-6.4326906,-0.014559536,-0.11980376,-1.5351738,1503.9197,976.85046,1503.9197,723.47723
7775,0.031367406,0.99123424,-0.128338,-0.9991203,0.034671146,0.023589421,0.027832272,0.12748516,0.99144983,0.7281678,0.00014502712,-6.50113,-0.02359161,-0.12872896,-1.5361086,1504.0587,976.67206,1504.0587,723.46265
7808,0.024510259,0.9909641,-0.13186823,-0.9993655,0.027697012,0.02238625,0.025836326,0.13123591,0.9910143,0.72631323,-0.003770716,-6.540039,-0.02238812,-0.1322868,-1.5430888,1503.9465,976.5614,1503.9465,723.5142
7842,0.020140378,0.9905825,-0.13542758,-0.9995927,0.022689302,0.017304074,0.02021387,0.13502394,0.9906361,0.7253354,-0.004847922,-6.5590696,-0.017304938,-0.13586548,-1.5481017,1503.8029,976.56146,1503.8029,723.4973
7876,0.016647505,0.98999596,-0.14011006,-0.9997496,0.01857628,0.012469506,0.014947485,0.13986741,0.9900574,0.72425455,-0.005251824,-6.578189,-0.012469829,-0.14058357,-1.5522175,1503.7849,976.45355,1503.7849,723.5139
7908,0.0015061231,0.9906559,-0.1363771,-0.9996696,0.0049907356,0.025213,0.025658026,0.13629407,0.9903361,0.7204223,-6.028451e-06,-6.674718,-0.025215672,-0.13684718,-1.565804,1504.2158,976.47186,1504.2158,723.591
7940,-0.006022847,0.99096584,-0.1339792,-0.9996632,-0.002584863,0.025819737,0.02524016,0.1340896,0.9906477,0.71902084,0.005048481,-6.7143316,-0.025822608,-0.1344284,-1.573382,1503.8792,976.4613,1503.8792,723.7609
7974,4.357674e-05,0.9904789,-0.13766505,-0.9996511,0.0036787994,0.026151959,0.026409404,0.13761589,0.9901335,0.71688944,0.011688448,-6.753208,-0.026154941,-0.13815118,-1.5671163,1503.8792,976.58636,1503.8792,723.7099
8007,0.00719133,0.99033695,-0.13849594,-0.9992005,0.012563069,0.037951212,0.039324418,0.13811229,0.9896356,0.71462023,0.017824825,-6.803136,-0.03796033,-0.13904338,-1.5582238,1504.1127,976.6272,1504.1127,723.797
8039,0.015037116,0.98920995,-0.1457315,-0.99872965,0.021869317,0.04539396,0.0480912,0.14486377,0.98828214,0.7132117,0.023861846,-6.8418665,-0.045409564,-0.14640434,-1.5489028,1503.9197,976.8092,1503.9197,723.7821
8072,0.019845108,0.9881129,-0.15244375,-0.99865574,0.026892714,0.04430882,0.04788174,0.15135954,0.9873184,0.71268433,0.028551437,-6.878476,-0.04432333,-0.1531921,-1.5438739,1503.8479,976.9168,1503.8479,723.75104
8109,0.024825698,0.988595,-0.14853835,-0.9985739,0.03154707,0.043066185,0.047260966,0.14725739,0.98796844,0.7104474,0.031818483,-6.9278164,-0.04307951,-0.14922956,-1.5392147,1504.0139,976.91907,1504.0139,723.82654
8143,0.02912484,0.9884408,-0.1487832,-0.9983074,0.036259387,0.045466904,0.050336134,0.1472072,0.98782396,0.71015674,0.032705255,-6.965834,-0.045482583,-0.14949344,-1.5344914,1503.9824,977.0817,1503.9824,723.8609
8187,0.02939376,0.988113,-0.1508935,-0.99830276,0.036612645,0.04528725,0.05027353,0.14930622,0.9875121,0.71029663,0.032135233,-6.984143,-0.045302745,-0.15162884,-1.5341378,1503.9197,977.08887,1503.9197,723.8789
8220,0.029460901,0.9871631,-0.15697464,-0.99870396,0.03559044,0.036380723,0.041500505,0.1556994,0.98693234,0.71122295,0.027196337,-7.048489,-0.036388755,-0.15773186,-1.5351747,1503.8792,977.0753,1503.8792,723.9051
8255,0.02231418,0.9880933,-0.15222953,-0.9988549,0.02847939,0.03843972,0.042317435,0.1511975,0.98759735,0.713694,0.020153815,-7.086865,-0.038449194,-0.15293764,-1.542292,1504.108,977.0094,1504.108,723.9538
8291,0.0123754805,0.9881497,-0.15299371,-0.99905664,0.01858835,0.03924517,0.041624002,0.15236375,0.9874477,0.7170863,0.011427769,-7.125261,-0.03925525,-0.1537163,-1.5521926,1503.9241,976.8732,1503.9241,723.9568
8325,0.002240639,0.9878145,-0.15561987,-0.9993401,0.007853526,0.03546248,0.036252514,0.15543772,0.9871803,0.72489816,0.0022051032,-7.1722426,-0.035469916,-0.1563541,-1.5629377,1503.9241,976.7916,1503.9241,724.0624
8358,-0.0039624474,0.9889373,-0.14828119,-0.9994268,0.0010686982,0.03383472,0.033618886,0.14833029,0.9883663,0.7290222,-0.0065618083,-7.213066,-0.033841178,-0.14891592,-1.5697271,1504.0677,976.6316,1504.0677,724.13715
8391,-0.008954797,0.98887056,-0.1485091,-0.9993459,-0.003646642,0.035976805,0.035034847,0.14873414,0.9882564,0.7326373,-0.013844721,-7.2538214,-0.035984572,-0.14915776,-1.5744454,1503.8972,976.49884,1503.8972,724.1939
8426,-0.0062936326,0.98889697,-0.14846966,-0.9991518,-0.00017699531,0.04117518,0.04069173,0.14860287,0.98805934,0.74133855,-0.016757272,-7.3056226,-0.041186824,-0.14914803,-1.5709735,1503.9735,976.3496,1503.9735,724.1685
8460,-0.010551111,0.99152756,-0.12946752,-0.99882823,-0.004335236,0.048199285,0.047229648,0.12982437,0.9904115,0.7462963,-0.01837433,-7.3493934,-0.048217967,-0.12998389,-1.5751367,1504.2338,976.3113,1504.2338,724.16534
8494,-0.018193854,0.9940201,-0.10767147,-0.9989682,-0.013590742,0.04333195,0.041609492,0.10834877,0.9932417,0.7508108,-0.017109323,-7.3911986,-0.043345522,-0.10798243,-1.5844003,1503.9376,976.283,1503.9376,724.22766
8528,-0.0171547,0.9947695,-0.10069384,-0.99933326,-0.013812675,0.033793855,0.03222625,0.10120642,0.9943433,0.75769985,-0.008220461,-7.4448776,-0.033800293,-0.10092263,-1.5846174,1503.8838,976.3562,1503.8838,724.18726
8560,-0.01830953,0.9949524,-0.09866439,-0.9995128,-0.015719762,0.026962085,0.025275007,0.09911,0.99475545,0.76134175,-0.002881581,-7.485486,-0.026965352,-0.09886123,-1.5865225,1503.8074,976.41077,1503.8074,724.1121
8595,-0.016652983,0.99606436,-0.08705465,-0.9994979,-0.014236577,0.028304935,0.026954174,0.08748233,0.9958014,0.76415974,0.0026103477,-7.5249834,-0.028308716,-0.08720001,-1.5850391,1504.0453,976.54205,1504.0453,724.17285
8640,-0.011772543,0.99659187,-0.0816468,-0.99921894,-0.008644908,0.03855514,0.037717905,0.082036965,0.9959153,0.77087325,0.011493509,-7.57977,-0.0385647,-0.08179874,-1.5794477,1504.0498,976.7327,1504.0498,724.13135
8676,-0.010145299,0.9965713,-0.08211387,-0.9989752,-0.006479052,0.044792246,0.044106644,0.08248418,0.9956159,0.7742823,0.019529637,-7.638295,-0.044807237,-0.082289204,-1.577282,1503.9331,976.8718,1503.9331,723.99786
8710,-0.0087476745,0.9967609,-0.07994618,-0.99892265,-0.005066967,0.046127234,0.04557273,0.08026356,0.99573135,0.77517605,0.022049565,-7.6573043,-0.046143606,-0.08011705,-1.5758687,1503.9691,976.95966,1503.9691,723.98126
8743,-0.00047260575,0.997113,-0.07593091,-0.9985086,0.0036745854,0.05446896,0.054590713,0.07584345,0.99562424,0.77933353,0.030640554,-7.725195,-0.05449593,-0.07611728,-1.5671163,1504.0273,977.1059,1504.0273,723.8518
8775,0.017021298,0.9965178,-0.08162487,-0.99844575,0.021273473,0.05151064,0.05306771,0.080621235,0.9953311,0.78224266,0.03296173,-7.8163657,-0.051533446,-0.08182465,-1.549493,1503.8702,977.22705,1503.8702,723.769
8810,0.023531413,0.9960175,-0.08599667,-0.9984307,0.027786287,0.04861979,0.05081569,0.084717624,0.9951084,0.78356665,0.03077307,-7.85395,-0.048638962,-0.08620522,-1.5429735,1504.0183,977.2353,1504.0183,723.7054
8843,0.026279707,0.9957464,-0.08830885,-0.9984802,0.030426754,0.04594733,0.048438836,0.086967185,0.9950328,0.78429526,0.028949846,-7.87269,-0.04596351,-0.08851777,-1.5403327,1504.0094,977.1698,1504.0094,723.7274
8876,0.027737169,0.99540323,-0.09166885,-0.9985996,0.031725023,0.042335663,0.04504925,0.090366185,0.99488914,0.7851283,0.026674937,-7.891427,-0.042348318,-0.09188034,-1.5390375,1503.9286,977.15015,1503.9286,723.6166
8909,0.02594782,0.9944466,-0.101994,-0.99926656,0.028676068,0.025374291,0.028158164,0.1012608,0.99446136,0.79420763,0.017464437,-7.9550595,-0.025377015,-0.102204695,-1.5421071,1503.9061,976.9741,1503.9061,723.59644
8944,0.02322508,0.99450684,-0.10206192,-0.9995273,0.025155269,0.017665578,0.020135934,0.10160342,0.99462104,0.7958023,0.011690042,-7.994712,-0.017666496,-0.10225598,-1.5456345,1504.0004,976.9397,1504.0004,723.54956
8977,0.025661051,0.9944062,-0.10245874,-0.99944484,0.027698446,0.01851181,0.021246204,0.10192684,0.994565,0.79590964,0.0071591823,-8.035407,-0.018512867,-0.102656506,-1.5430896,1504.0498,976.7444,1504.0498,723.67914
9009,0.035588466,0.9935781,-0.107406534,-0.99896103,0.038429055,0.024493542,0.028463777,0.106423296,0.9939134,0.79986805,0.0059285457,-8.082554,-0.024495991,-0.10764655,-1.5323462,1504.0768,976.6795,1504.0768,723.64014
9054,0.03557882,0.9930522,-0.112166904,-0.99899095,0.038418356,0.023255559,0.027403248,0.11122633,0.9934171,0.7999028,0.005256402,-8.124329,-0.023257656,-0.112434,-1.532358,1503.96,976.6435,1503.96,723.5711
9088,0.029646158,0.9945584,-0.09987353,-0.9994134,0.031207034,0.014102288,0.017142303,0.09939687,0.9949002,0.805153,0.009206357,-8.220432,-0.014102755,-0.10005029,-1.5395811,1504.144,976.5169,1504.144,723.5486
9122,0.025644984,0.9952171,-0.094261914,-0.9994759,0.027388684,0.01725128,0.019750478,0.0937701,0.9953979,0.8052339,0.0117125055,-8.242084,-0.017252134,-0.094416164,-1.5434002,1504.1127,976.60614,1504.1127,723.60657
9155,0.02366098,0.99566925,-0.0899057,-0.9994715,0.025564319,0.02007802,0.022289444,0.08938311,0.9957478,0.8050903,0.014586515,-8.263482,-0.020079369,-0.090045474,-1.5452241,1504.0498,976.57745,1504.0498,723.61475
9187,0.024534052,0.995793,-0.08828676,-0.9993833,0.026649443,0.022861842,0.025118452,0.087671444,0.99583274,0.8047502,0.017765943,-8.284615,-0.022863833,-0.088425025,-1.5441368,1503.9376,976.5851,1503.9376,723.66077
9222,0.02975877,0.99536604,-0.09143677,-0.9988101,0.03314744,0.035767592,0.03863275,0.090263575,0.99516815,0.8096816,0.027283678,-8.356343,-0.035775222,-0.09162348,-1.5376216,1504.005,976.7086,1504.005,723.6716
9256,0.031245815,0.9955117,-0.089332655,-0.9985694,0.03497136,0.04044743,0.043389972,0.08794106,0.9951802,0.81091505,0.03354622,-8.397228,-0.040458467,-0.089525364,-1.5357891,1503.9556,976.8787,1503.9556,723.71075
