time,r00,r01,r02,r10,r11,r12,r20,r21,r22,t0,t1,t2,pitch,yaw,roll,fx,ox,fy,oy
3056,-0.0054326784,0.9994422,-0.032951288,-0.9974665,-0.0030787427,0.071071245,0.07093015,0.033253916,0.99692684,-0.018977689,-0.04878407,-0.8254549,-0.071131214,-0.033040836,-1.5738829,1504.0632,976.7848,1504.0632,723.86316
3090,-0.0073805843,0.9994604,-0.032009747,-0.99744976,-0.005085717,0.07119049,0.07098928,0.032453544,0.996949,-0.017309912,-0.052588314,-0.84135705,-0.07125076,-0.03209668,-1.575895,1503.9915,976.7721,1503.9915,723.857
3121,-0.007920033,0.99932283,-0.035933197,-0.99782,-0.0055435747,0.06575949,0.065515764,0.036375687,0.9971883,-0.018608656,-0.053954143,-0.88945955,-0.06580698,-0.03601893,-1.576352,1503.8479,976.7458,1503.8479,723.84265
3154,-0.010225946,0.99927557,-0.036658734,-0.99782664,-0.0078108404,0.0654289,0.06509516,0.03724814,0.9971836,-0.017831434,-0.05671284,-0.9161373,-0.06547567,-0.036745723,-1.578624,1503.8972,976.72284,1503.8972,723.9275
3186,-0.012191166,0.9992918,-0.03560253,-0.99783266,-0.009855421,0.06506012,0.06466315,0.036318533,0.997246,-0.016399574,-0.0596479,-0.93625945,-0.0651061,-0.035685692,-1.5806729,1503.9509,976.6872,1503.9509,723.96094
3218,-0.012357036,0.99937695,-0.033062592,-0.9978262,-0.010183888,0.0651078,0.06473053,0.033795264,0.9973303,-0.014809905,-0.062339418,-0.95452315,-0.06515389,-0.03313896,-1.581002,1503.9645,976.68585,1503.9645,723.9253
3249,-0.011153366,0.9994876,-0.030005194,-0.9977558,-0.009142786,0.0663297,0.066021375,0.03067766,0.9973465,-0.013162192,-0.064652205,-0.9723734,-0.06637844,-0.030075952,-1.5799594,1504.0004,976.6005,1504.0004,723.9253
3299,-0.006337938,0.99956715,-0.028727077,-0.9976872,-0.004376635,0.0678294,0.06767432,0.029090539,0.99728316,-0.012190905,-0.066153295,-1.0453738,-0.06788152,-0.028797373,-1.575183,1504.0453,976.6146,1504.0453,724.01373
3330,-0.0057870387,0.9996756,-0.0248051,-0.99761456,-0.004065249,0.06890941,0.06878621,0.025144715,0.99731445,-0.008385214,-0.06744386,-1.0851963,-0.06896406,-0.02486677,-1.5748713,1503.9465,976.61316,1503.9465,723.93585
3362,-0.008552449,0.9997769,-0.019307852,-0.9976992,-0.007232897,0.06740719,0.0672525,0.01983993,0.9975386,-0.006311196,-0.06751567,-1.1034167,-0.06745834,-0.019353077,-1.5780457,1504.0228,976.6151,1504.0228,723.94836
3393,-0.0062548816,0.99995667,-0.0068959096,-0.99858046,-0.0058812103,0.052936852,0.052894,0.007217233,0.9985741,-0.005221419,-0.061683927,-1.1898654,-0.052961607,-0.006905647,-1.5766858,1503.8613,976.5947,1503.8613,724.0286
3426,0.007092519,0.9999569,-0.0060148826,-0.9985336,0.0074049965,0.0536264,0.05366862,0.005625722,0.99854296,-0.004613258,-0.05713338,-1.2265785,-0.053652138,-0.0060235863,-1.5633806,1503.8972,976.7996,1503.8972,723.9595
3459,0.020258669,0.9997947,0.00024315358,-0.9980169,0.02020815,0.059613492,0.059596345,-0.001450369,0.9982215,-0.0047211535,-0.05268577,-1.2623196,-0.059648857,0.0002435868,-1.5505508,1504.005,976.8658,1504.005,723.91437
3491,0.035771407,0.99926305,0.013924618,-0.99720824,0.034777083,0.06607695,0.06554397,-0.016249407,0.9977174,-0.009794127,-0.04666871,-1.3261219,-0.066125125,0.01395557,-1.535936,1504.0139,977.0155,1504.0139,723.87634
3524,0.044630438,0.998851,0.017461551,-0.99609166,0.04315998,0.07706223,0.07622004,-0.020832628,0.99687344,-0.011631966,-0.044223793,-1.3636006,-0.07713871,0.017514527,-1.5274941,1503.8792,977.09955,1503.8792,723.78815
3556,0.04625046,0.99877405,0.017645951,-0.9956088,0.04465028,0.08227595,0.081387185,-0.021373762,0.99645334,-0.012263151,-0.043587457,-1.3808552,-0.08236906,0.017706908,-1.5259792,1503.8613,977.21027,1503.8613,723.76276
3591,0.041326325,0.9987404,0.028462963,-0.9949961,0.03854437,0.09218006,0.090966836,-0.03213,0.99533546,-0.016615408,-0.03990121,-1.4542595,-0.09231111,0.028588561,-1.5320774,1504.0768,977.2516,1504.0768,723.6621
3623,0.03756492,0.9985497,0.038568683,-0.9946269,0.0336357,0.09790764,0.09646834,-0.04203935,0.99444795,-0.01723758,-0.04078683,-1.4901743,-0.09806474,0.038764585,-1.5369918,1504.5569,977.23334,1504.5569,723.59076
3658,0.03698139,0.9984783,0.040908232,-0.9943079,0.032672055,0.10141124,0.09992036,-0.04442571,0.9940031,-0.017606402,-0.041712474,-1.507953,-0.10158587,0.041131824,-1.5379491,1504.5524,977.28015,1504.5524,723.58234
3690,0.037637506,0.9984548,0.040884927,-0.9937491,0.03309431,0.10661807,0.105100244,-0.044642203,0.99345917,-0.019649493,-0.040787958,-1.5533708,-0.106821105,0.0411309,-1.5375061,1504.5703,977.2752,1504.5703,723.6081
3727,0.03769236,0.9984002,0.042147122,-0.99347526,0.032896597,0.10920009,0.10763889,-0.045988124,0.9931258,-0.021265382,-0.044639938,-1.5903904,-0.109418295,0.042413406,-1.5376958,1504.5703,977.1957,1504.5703,723.6102
3776,0.038597673,0.99836165,0.042241115,-0.99367446,0.03388652,0.10706456,0.10545773,-0.046106353,0.9933544,-0.022283224,-0.04708375,-1.608517,-0.10727017,0.042498108,-1.5367073,1504.5165,977.1805,1504.5165,723.63434
3812,0.03370425,0.9986233,0.040190883,-0.99568176,0.030070316,0.08782571,0.08649626,-0.042977434,0.9953247,-0.026075218,-0.05685095,-1.703997,-0.08793901,0.040357746,-1.5406048,1504.5344,976.97107,1504.5344,723.6022
3844,0.03300977,0.9986868,0.03918201,-0.9959395,0.029583145,0.08502485,0.083754055,-0.041829567,0.99560815,-0.0274473,-0.059969556,-1.723105,-0.08512763,0.039334554,-1.5411013,1504.6018,976.94574,1504.6018,723.6275
3878,0.028892804,0.9990996,0.031069914,-0.9965896,0.026388876,0.0781836,0.07729329,-0.03322291,0.9964547,-0.03299053,-0.06548604,-1.8118,-0.07826347,0.031170359,-1.5443233,1504.6154,976.78937,1504.6154,723.5843
3910,0.026078023,0.99929315,0.027079878,-0.9969295,0.023996482,0.07453639,0.07383387,-0.028940493,0.99685055,-0.03433606,-0.066806026,-1.8314093,-0.07460558,0.027158756,-1.5467306,1504.5748,976.68884,1504.5748,723.58905
3942,0.023713158,0.9994871,0.02151922,-0.9973084,0.022156686,0.06989164,0.06937901,-0.023118649,0.9973223,-0.035760976,-0.06751263,-1.8508964,-0.069948666,0.021573648,-1.5485835,1504.4806,976.63965,1504.4806,723.6756
3977,0.022756238,0.9997123,0.007593778,-0.997918,0.022255594,0.060532756,0.06034633,-0.008955462,0.9981373,-0.039026093,-0.067100346,-1.8899248,-0.060569786,0.0076078027,-1.548498,1504.4941,976.68506,1504.4941,723.71967
4010,0.025019486,0.99968374,-0.0025541717,-0.9983304,0.02511851,0.052012354,0.05206006,0.0012485752,0.99864316,-0.0468188,-0.058417447,-1.9289434,-0.052035835,-0.0025576365,-1.5456411,1504.503,976.63965,1504.503,723.7392
4043,0.021373075,0.99976325,-0.004090109,-0.9983652,0.021559749,0.052934267,0.053009912,0.0029520523,0.99858963,-0.04974746,-0.053818893,-1.969373,-0.052959017,-0.0040958626,-1.5492046,1504.714,976.68134,1504.714,723.63135
4078,0.016470881,0.99985766,-0.0036540586,-0.9983689,0.016645936,0.054609947,0.054663002,0.0027486298,0.998501,-0.050684936,-0.051435504,-1.9895211,-0.054637127,-0.003659528,-1.5541247,1504.7004,976.75824,1504.7004,723.65607
4111,0.0047789323,0.9999711,-0.0059193005,-0.99876606,0.005065607,0.049401887,0.04943044,0.005675906,0.9987615,-0.05581488,-0.04173175,-2.0512142,-0.049422003,-0.0059265713,-1.5657245,1504.4492,976.9231,1504.4492,723.7719
4143,0.003474415,0.99994344,-0.010062148,-0.99861807,0.003997118,0.05240211,0.052439354,0.009866175,0.9985754,-0.0579405,-0.035761695,-2.0897162,-0.052426122,-0.0100761615,-1.5667937,1504.5839,977.0447,1504.5839,723.805
4191,0.009119544,0.99977773,-0.019006066,-0.9979965,0.010290035,0.062426053,0.06260775,0.018398691,0.9978686,-0.063112184,-0.023272429,-2.1659923,-0.06246667,-0.01904436,-1.560486,1504.5524,977.1644,1504.5524,723.824
4227,0.010482061,0.99975926,-0.01927092,-0.99796367,0.011671938,0.06270642,0.06291626,0.018574383,0.9978459,-0.063909374,-0.021384077,-2.1844752,-0.06274758,-0.01931012,-1.5591011,1504.5254,977.1773,1504.5254,723.8499
4259,0.01235563,0.9997081,-0.020761235,-0.99793136,0.013638365,0.062824346,0.06308916,0.019942053,0.99780864,-0.065254405,-0.019191189,-2.2213213,-0.06286575,-0.020803828,-1.5571306,1504.5839,977.2438,1504.5839,723.85114
4293,0.007727493,0.9996272,-0.026189392,-0.9981723,0.00928073,0.059714973,0.05993576,0.025680074,0.9978718,-0.067844614,-0.018270524,-2.2604127,-0.05975052,-0.026239224,-1.5614989,1504.4492,977.3054,1504.4492,723.874
4327,0.0033213296,0.9996465,-0.026381815,-0.99862295,0.004696875,0.052250326,0.05235576,0.026171945,0.9982855,-0.068901554,-0.02104032,-2.2980034,-0.05227413,-0.026420975,-1.566093,1504.4626,977.239,1504.4626,723.91626
4360,0.0016118634,0.99981743,-0.019037316,-0.9988681,0.002514734,0.04749808,0.047537286,0.018939203,0.99868983,-0.06992911,-0.02629068,-2.3368535,-0.04751596,-0.019059982,-1.5682788,1504.6287,977.24133,1504.6287,723.9589
4394,-0.0014102457,0.99983764,-0.017969184,-0.99886703,-0.0005536857,0.047584355,0.04756668,0.01801594,0.9987055,-0.07083658,-0.031190256,-2.377241,-0.04760233,-0.017990533,-1.5713507,1504.548,977.0727,1504.548,723.9311
4426,-0.0055036377,0.99984086,-0.016978063,-0.99881744,-0.004676269,0.04839215,0.048305046,0.017224323,0.99868405,-0.0709889,-0.039154198,-2.4183328,-0.048411056,-0.016998798,-1.5754781,1503.996,976.9953,1503.996,723.9608
4459,-0.0071360283,0.99992174,-0.010276103,-0.99891156,-0.0066543734,0.046166252,0.046094257,0.010594365,0.99888086,-0.0707072,-0.047247816,-2.460294,-0.046182666,-0.010287254,-1.5774579,1503.9824,976.8332,1503.9824,723.9261
4494,-0.011845095,0.99991745,-0.0049939454,-0.99889857,-0.011605973,0.045462206,0.04540049,0.005526952,0.9989536,-0.06980644,-0.054733552,-2.5027697,-0.045477882,-0.004999135,-1.5824146,1503.9824,976.72876,1503.9824,723.9338
4526,-0.011792933,0.9999218,-0.0041800872,-0.9989346,-0.011594567,0.044666704,0.04461474,0.004702386,0.9989933,-0.07029594,-0.058701504,-2.5481665,-0.04468157,-0.0041842754,-1.5824027,1504.6107,976.5925,1504.6107,723.99976
4558,-0.013114794,0.9999092,-0.0031053715,-0.99908453,-0.012977387,0.040762097,0.040718094,0.0036371201,0.9991641,-0.069081336,-0.062068533,-2.591181,-0.04077339,-0.0031079594,-1.5837848,1504.5884,976.54236,1504.5884,723.88464
4594,-0.020267347,0.9997942,0.00092227326,-0.99933314,-0.02028601,0.030357797,0.030370254,-0.00030638798,0.99953866,-0.06823097,-0.06101073,-2.6368086,-0.03036246,0.0009226987,-1.5910931,1504.5076,976.4692,1504.5076,723.8767
4644,-0.020302996,0.999762,0.00798888,-0.9994038,-0.020517614,0.02776798,0.027925283,-0.0074203517,0.99958247,-0.06751196,-0.059492774,-2.680645,-0.02777155,0.007992047,-1.5913233,1504.6871,976.42816,1504.6871,724.00055
4677,-0.0062090335,0.99983656,0.016980244,-0.9993559,-0.006804391,0.03523172,0.0353415,-0.016750557,0.9992349,-0.06870203,-0.046646994,-2.786103,-0.035239015,0.01699161,-1.577605,1503.8972,976.64856,1503.8972,723.889
4711,-0.00026425795,0.99967784,0.025382696,-0.99917203,-0.0012965796,0.04066245,0.040682256,-0.025350932,0.9988505,-0.06972516,-0.044012923,-2.8071327,-0.040673662,0.025406439,-1.572094,1504.1351,976.7001,1504.1351,723.8743
4743,0.0059612268,0.9994985,0.031102546,-0.998771,0.0044207564,0.04936449,0.04920223,-0.031358596,0.99829644,-0.07096629,-0.041534543,-2.8279688,-0.04938456,0.031145547,-1.5663701,1504.0901,976.7488,1504.0901,723.8344
4776,0.014371999,0.99943846,0.030266503,-0.9975198,0.012245414,0.069311514,0.06890198,-0.031187579,0.99713576,-0.07356759,-0.037368126,-2.868653,-0.06936713,0.030344125,-1.558521,1503.8972,976.87177,1503.8972,723.78876
4808,0.01376493,0.99950796,0.028187715,-0.99661,0.0114273485,0.08147325,0.08111104,-0.029213628,0.9962768,-0.07477243,-0.03241347,-2.9072602,-0.08156366,0.028285509,-1.5593306,1503.9106,977.0553,1503.9106,723.68335
4841,0.0121928435,0.99928755,0.03572108,-0.99667746,0.009268374,0.08092042,0.08053168,-0.036589053,0.9960803,-0.076845944,-0.029927138,-2.9466252,-0.08100899,0.035846286,-1.5614973,1503.8748,977.0938,1503.8748,723.6486
4879,0.0134484265,0.99911195,0.039930224,-0.99676436,0.010230585,0.07972448,0.07924517,-0.040873196,0.9960168,-0.07810534,-0.02924382,-2.966494,-0.07980918,0.040068455,-1.5605329,1503.8702,977.0982,1503.8702,723.64453
4911,0.018038353,0.9988648,0.044086915,-0.9965759,0.01440346,0.08141829,0.08069086,-0.04540462,0.99570453,-0.08134426,-0.028320901,-3.0248287,-0.08150851,0.044248205,-1.5563444,1504.0004,977.19556,1504.0004,723.5405
4944,0.022198211,0.9989035,0.04122096,-0.9967549,0.018921759,0.078240894,0.077375114,-0.042824004,0.99608195,-0.08437458,-0.031947233,-3.0650399,-0.07832094,0.041359503,-1.5518153,1504.4672,977.1763,1504.4672,723.4924
4979,0.02518496,0.9986682,0.045026295,-0.9969097,0.021737145,0.07548782,0.074408546,-0.04678832,0.9961295,-0.08976887,-0.044004306,-3.1533887,-0.0755597,0.0451705,-1.5489953,1504.6512,977.1494,1504.6512,723.4501
5013,0.024491148,0.99871564,0.044354804,-0.9969709,0.021124082,0.07485132,0.07381822,-0.046053648,0.9962078,-0.09092966,-0.047506474,-3.1752553,-0.07492139,0.044494264,-1.5496112,1504.6466,977.07806,1504.6466,723.43365
5062,0.024368875,0.9988677,0.04086103,-0.9969561,0.021253709,0.075011775,0.074058376,-0.042564612,0.99634504,-0.09216614,-0.050834794,-3.1972287,-0.0750823,0.040987954,-1.5494809,1504.5795,976.9896,1504.5795,723.50385
5098,0.025399609,0.9990317,0.03592678,-0.99682456,0.022597663,0.07635469,0.07546889,-0.037752084,0.99643326,-0.09351471,-0.05384056,-3.2193475,-0.07642908,0.03603977,-1.5481305,1504.5839,976.9295,1504.5839,723.4823
5132,0.021001,0.99922234,0.03337367,-0.9973598,0.01861754,0.070189916,0.069513984,-0.034759626,0.9969752,-0.09835319,-0.061059095,-3.311193,-0.07024768,0.033462428,-1.5521317,1504.5972,976.7845,1504.5972,723.44525
5164,0.015592019,0.9994872,0.027969008,-0.99797034,0.013828906,0.062160276,0.061741617,-0.028881453,0.99767417,-0.10069404,-0.062063735,-3.3552158,-0.062200375,0.028026871,-1.5569402,1504.6018,976.68335,1504.6018,723.527
5197,0.014950233,0.9998218,0.011523708,-0.99867296,0.014363047,0.049455367,0.049281035,-0.012247791,0.99870974,-0.103209056,-0.060447887,-3.3986278,-0.04947555,0.011538084,-1.5564152,1504.4088,976.6525,1504.4088,723.63055
5231,0.012447942,0.9999207,0.001924235,-0.9992208,0.012367102,0.037481043,0.037454274,-0.0023892936,0.9992955,-0.105915956,-0.055667438,-3.4472191,-0.037489824,0.0019255893,-1.5584202,1504.4762,976.6518,1504.4762,723.56335
5264,0.0073166494,0.9998816,0.013540827,-0.9991792,0.0067706415,0.039938867,0.03984246,-0.013821932,0.9991104,-0.11049866,-0.045955975,-3.5359423,-0.03994949,0.013552054,-1.5640203,1504.6602,976.80286,1504.6602,723.7145
5298,0.011474846,0.99988365,0.010052516,-0.9985431,0.010928227,0.052839994,0.05272399,-0.010644203,0.9985523,-0.11186732,-0.040773463,-3.5805662,-0.052864615,0.0100667495,-1.5598526,1504.6154,976.91785,1504.6154,723.7773
5331,0.011269941,0.99991477,0.00660558,-0.9982877,0.010871912,0.0574757,0.057398982,-0.0072420156,0.99832505,-0.1121617,-0.03833678,-3.6023757,-0.057507392,0.006616566,-1.5599062,1504.5659,976.98303,1504.5659,723.75476
5364,0.010605005,0.9999377,0.003496398,-0.99817836,0.010378538,0.059432052,0.059392057,-0.004120302,0.9982262,-0.11232199,-0.03596914,-3.6238642,-0.059467096,0.0035025964,-1.5603992,1504.5165,976.9666,1504.5165,723.7251
5397,0.014232571,0.9998978,0.0013178887,-0.9981441,0.014129543,0.05923289,0.059208214,-0.0021584802,0.99824315,-0.11537682,-0.031098796,-3.6631823,-0.05926758,0.0013202074,-1.5566415,1504.4941,977.0164,1504.4941,723.8784
5430,0.02167286,0.9997645,-0.0010404286,-0.9978019,0.021695478,0.06261328,0.0626211,-0.0003188658,0.9980372,-0.11600516,-0.02754342,-3.7052474,-0.062654264,-0.0010424744,-1.5490565,1504.6154,977.11346,1504.6154,723.8792
5462,0.02602385,0.999626,-0.008419531,-0.99747205,0.026523042,0.06592444,0.06612308,0.0066826465,0.99778914,-0.11588746,-0.026075037,-3.7471716,-0.06597229,-0.0084379865,-1.5442123,1504.5435,977.17865,1504.5435,723.8924
5514,0.026037132,0.9995876,-0.012117847,-0.9977551,0.026733743,0.061399538,0.061698165,0.010491979,0.9980398,-0.116661295,-0.02701477,-3.7883203,-0.06143818,-0.012141051,-1.5440089,1504.4851,977.2112,1504.4851,723.918
5550,0.026725119,0.99954444,-0.014028214,-0.99787134,0.027510207,0.059126537,0.059485525,0.012418193,0.99815196,-0.11620584,-0.03728637,-3.8745399,-0.05916104,-0.014053262,-1.5432345,1504.7184,977.1334,1504.7184,723.98285
5582,0.022322057,0.99959886,-0.017437497,-0.99778485,0.02336806,0.06228382,0.06266631,0.016008561,0.9979062,-0.11613696,-0.043513294,-3.919836,-0.062324163,-0.017472306,-1.5473807,1504.5795,976.9862,1504.5795,724.0641
5615,0.019110234,0.99967194,-0.01705762,-0.99795055,0.020113867,0.06074687,0.06107003,0.01586178,0.9980074,-0.11530227,-0.047638483,-3.9425387,-0.060784295,-0.017090013,-1.5506439,1504.5254,976.97455,1504.5254,724.0244
5647,0.01336556,0.9998616,-0.0099006975,-0.99829465,0.013906001,0.056693766,0.0568236,0.009126071,0.99834245,-0.113059364,-0.05586107,-3.9887896,-0.05672418,-0.00991681,-1.5568675,1504.6063,976.84906,1504.6063,724.01416
5680,0.0065690605,0.99994683,-0.007943986,-0.9986022,0.006976438,0.05239038,0.052443016,0.0075887255,0.99859494,-0.108680554,-0.06744987,-4.11606,-0.052414376,-0.007954996,-1.5638102,1504.4985,976.5804,1504.4985,724.05536
5712,0.006000489,0.9999329,-0.009914175,-0.998771,0.006480698,0.049136598,0.04919755,0.009607145,0.9987429,-0.10702046,-0.068591505,-4.1394653,-0.04915639,-0.0099263275,-1.5643077,1504.4268,976.53546,1504.4268,724.08136
5745,0.0046353876,0.9999538,-0.008415839,-0.9988879,0.0050249845,0.046878092,0.04691822,0.008189183,0.9988651,-0.105111726,-0.06900291,-4.1631603,-0.046895277,-0.008425201,-1.5657657,1504.4985,976.4232,1504.4985,724.01483
5777,-0.0010974426,0.9999834,0.00566513,-0.9987356,-0.0013807601,0.050251618,0.050258603,-0.00560282,0.9987205,-0.101065695,-0.06451549,-4.222235,-0.050272793,0.005672327,-1.5721788,1504.8936,976.3793,1504.8936,724.09576
5812,-0.0012274125,0.9999237,0.0122946575,-0.9985709,-0.0018824488,0.053409126,0.053428195,-0.012211529,0.99849707,-0.09825389,-0.05878981,-4.269882,-0.05343455,0.012312541,-1.5726814,1504.0004,976.45703,1504.0004,724.10815
5845,0.0038736262,0.9999196,0.012086587,-0.9986277,0.0032368135,0.052269388,0.052226055,-0.012272471,0.99855983,-0.0977148,-0.054930992,-4.2921576,-0.05229322,0.012103428,-1.5675551,1503.8029,976.5138,1503.8029,724.1673
5878,0.011451178,0.99984276,0.0135414,-0.9985852,0.010731453,0.052078385,0.05192487,-0.0141186,0.99855113,-0.097689316,-0.05067794,-4.3138585,-0.052101955,0.013560218,-1.5600501,1503.8433,976.5665,1503.8433,724.18964
5923,0.034727223,0.9992058,0.019538866,-0.99729073,0.03337886,0.06555117,0.064846925,-0.02176234,0.9976579,-0.09806362,-0.03420333,-4.3859687,-0.065598205,0.019582232,-1.5373393,1503.9735,976.7873,1503.9735,724.01654
5954,0.034557987,0.9992849,0.015347142,-0.99683404,0.033364825,0.072170936,0.07160727,-0.017792646,0.9972742,-0.09767392,-0.026987512,-4.425465,-0.07223374,0.015387874,-1.537338,1503.8479,976.9882,1503.8479,723.96094
5986,0.013387963,0.99968094,0.021416,-0.9978635,0.011987765,0.06422393,0.06394671,-0.022230072,0.9977057,-0.092879884,-0.014557366,-4.509647,-0.064268164,0.02146195,-1.5587835,1504.5659,977.1833,1504.5659,723.8786
6018,0.012329381,0.999616,0.024816483,-0.9976145,0.010611293,0.06821073,0.06792119,-0.02559828,0.9973623,-0.09251632,-0.012914768,-4.5302196,-0.06826373,0.024876982,-1.56016,1504.6915,977.3152,1504.6915,723.88354
6049,0.015021,0.9995496,0.025976151,-0.9966792,0.012888425,0.0804006,0.08002961,-0.027097583,0.99642396,-0.09254492,-0.011012064,-4.5715494,-0.080487475,0.026063474,-1.5578657,1504.7319,977.26227,1504.7319,723.86694
6081,0.021175822,0.9995059,0.023230013,-0.99646693,0.019211236,0.08175914,0.08127245,-0.02487926,0.99638134,-0.09111479,-0.011635094,-4.62456,-0.0818505,0.023310157,-1.5515194,1504.5076,977.3144,1504.5076,723.83545
6113,0.027228449,0.99929065,0.026015399,-0.9970345,0.025274675,0.07268613,0.07197703,-0.02791738,0.9970154,-0.09230778,-0.014139267,-4.6666546,-0.072750285,0.026087357,-1.5454519,1504.5435,977.2127,1504.5435,723.76373
6146,0.031478446,0.9991691,0.025885455,-0.99718535,0.02963172,0.06887054,0.06804628,-0.02798053,0.99728966,-0.093224,-0.016075552,-4.687368,-0.0689251,0.025949977,-1.5410897,1504.5569,977.24493,1504.5569,723.7659
6178,0.035631012,0.9992743,0.013464209,-0.997256,0.034677785,0.06540516,0.06489079,-0.015757706,0.9977678,-0.093846835,-0.024198242,-4.7652164,-0.06545188,0.013493512,-1.5360371,1504.5524,977.1515,1504.5524,723.6526
6212,0.026303926,0.99957407,0.0126462765,-0.9980283,0.025537854,0.057336085,0.0569887,-0.014129503,0.9982748,-0.09471385,-0.030695982,-4.8087463,-0.057367545,0.012667454,-1.5452136,1504.5703,977.08936,1504.5703,723.6791
6243,0.026086751,0.99962133,0.00875742,-0.99809325,0.02555465,0.05618556,0.05594049,-0.010206423,0.9983819,-0.097228006,-0.0376495,-4.913959,-0.056215163,0.008771388,-1.5451984,1504.7275,976.7557,1504.7275,723.5913
6276,0.02622313,0.9996506,0.0033561215,-0.9978224,0.025971625,0.060629766,0.060521405,-0.0049387123,0.99815464,-0.098093465,-0.038466875,-4.937136,-0.060666975,0.0033623136,-1.5447739,1504.7723,976.6797,1504.7723,723.59955
6309,0.024220316,0.99970406,-0.0023206028,-0.99791026,0.024315827,0.059865166,0.059903875,0.00086580415,0.9982038,-0.098844916,-0.038728867,-4.959618,-0.05990098,-0.0023247744,-1.5464344,1504.6781,976.68225,1504.6781,723.6152
6358,0.015736083,0.9997635,-0.015012982,-0.99888694,0.016386472,0.044230122,0.044465672,0.014300265,0.9989086,-0.100082174,-0.037447367,-5.003615,-0.044244558,-0.015028254,-1.554393,1504.1799,976.62787,1504.1799,723.5867
