time,r00,r01,r02,r10,r11,r12,r20,r21,r22,t0,t1,t2,pitch,yaw,roll,fx,ox,fy,oy
3145,-0.025166212,0.99964845,-0.008345647,-0.99575794,-0.024327444,0.08873708,0.08850285,0.010543424,0.9960201,-0.08095638,0.03174226,-0.9989204,-0.08885395,-0.008378798,-1.5952226,1507.3932,977.02594,1507.3932,723.4611
3178,-0.019334186,0.9998125,0.0011707988,-0.99482995,-0.019354578,0.09969352,0.09969746,0.00076274987,0.99501747,-0.08244844,0.03845368,-1.0304484,-0.0998594,0.001176661,-1.5902491,1507.4022,977.1382,1507.4022,723.3868
3211,-0.01719052,0.999838,0.0053284774,-0.9934546,-0.01768219,0.112849906,0.11292586,-0.0033536565,0.99359757,-0.08756239,0.043528244,-1.100652,-0.11309081,0.005362761,-1.5885931,1507.4022,977.26306,1507.4022,723.3514
3245,-0.018806478,0.9998182,0.0031189865,-0.99230057,-0.019046845,0.12237871,0.12241587,-0.00079346134,0.9924785,-0.08867702,0.04797891,-1.1355199,-0.12268625,0.0031426135,-1.5899886,1507.3169,977.25793,1507.3169,723.2781
3279,-0.020058393,0.9997974,-0.0017277932,-0.9918853,-0.019682601,0.12560295,0.12554348,0.0042331684,0.9920791,-0.0889029,0.05120009,-1.1662743,-0.12593557,-0.0017415865,-1.5906373,1507.2407,977.3533,1507.2407,723.2904
3311,-0.01829358,0.99982667,-0.0034828996,-0.99181956,-0.017706718,0.12641348,0.12632987,0.005766957,0.9919715,-0.09433102,0.05086898,-1.2324629,-0.12675261,-0.003511074,-1.5886472,1507.3484,977.3493,1507.3484,723.2838
3345,-0.015679419,0.9998759,0.0015622245,-0.99268186,-0.015753672,0.11972671,0.11973645,0.000326459,0.99280566,-0.09484352,0.050768286,-1.266994,-0.12001461,0.0015735438,-1.5866648,1507.3125,977.2952,1507.3125,723.2314
3379,-0.011849251,0.9998995,0.0077697597,-0.9940402,-0.01262121,0.1082801,0.108367294,-0.0064404076,0.99408996,-0.095091924,0.049177192,-1.2985651,-0.108492814,0.007815793,-1.5834925,1507.2631,977.2581,1507.2631,723.222
3410,-0.010362207,0.9998372,0.014772357,-0.994786,-0.011806518,0.10129843,0.10145634,-0.013645662,0.99474645,-0.10055156,0.042223547,-1.3612392,-0.101472475,0.014849283,-1.5826641,1507.3394,977.2314,1507.3394,723.1893
3444,-0.01358374,0.99943423,0.030771066,-0.9951185,-0.016520636,0.0972945,0.09774781,-0.029299237,0.9947798,-0.102486275,0.036953323,-1.3976247,-0.09744866,0.03092268,-1.5873965,1507.474,977.1432,1507.474,723.11145
3478,-0.02311105,0.9987925,0.04335346,-0.99595934,-0.026766395,0.085723445,0.08678035,-0.041197125,0.9953753,-0.10447699,0.031761907,-1.430887,-0.08582878,0.04352738,-1.5976648,1507.254,977.0335,1507.254,723.1156
3512,-0.020210788,0.9993049,0.03132491,-0.9965644,-0.022652535,0.079662986,0.0803172,-0.02960724,0.99632955,-0.11069805,0.026540525,-1.4878883,-0.07974749,0.031429958,-1.593523,1507.0927,976.9453,1507.0927,723.08246
3545,-0.009256794,0.99964577,0.024954772,-0.99523515,-0.011632609,0.09680713,0.097063124,-0.023939751,0.9949902,-0.11458958,0.02381089,-1.5264435,-0.09695898,0.025075162,-1.5824841,1507.6625,976.83234,1507.6625,723.0847
3579,-0.0025804609,0.99962103,0.027406408,-0.9941853,-0.0055148513,0.10754071,0.107651085,-0.026969545,0.9938228,-0.11767687,0.023567703,-1.5635915,-0.10774908,0.027569767,-1.5763434,1507.474,976.77264,1507.474,723.06433
3612,-0.0029726615,0.999634,0.026884442,-0.9949624,-0.00565057,0.10008821,0.10020351,-0.026451478,0.99461526,-0.11903438,0.024359837,-1.625365,-0.10025608,0.027023412,-1.5764755,1507.1239,976.7123,1507.1239,722.98425
3645,-0.006066035,0.9995571,0.029134853,-0.9944966,-0.009077598,0.1043742,0.10459244,-0.028341372,0.99411124,-0.12091578,0.028327301,-1.6655262,-0.104564644,0.02929905,-1.5799239,1507.5009,976.73645,1507.5009,722.9636
3678,-0.0041179806,0.9996742,0.02518919,-0.9925079,-0.0071617835,0.12196987,0.12211052,-0.024498202,0.992214,-0.122803636,0.0340094,-1.7031617,-0.12227433,0.0253814,-1.578012,1507.5682,976.7395,1507.5682,723.00555
3712,-0.0041100676,0.9998843,0.014647284,-0.99186945,-0.005939307,0.12712036,0.12719263,-0.014005726,0.99177915,-0.11899514,0.038999878,-1.7614821,-0.12746525,0.014767622,-1.5767843,1507.1913,976.9007,1507.1913,722.9843
3746,-0.011829622,0.99989027,0.008928,-0.9925434,-0.012825033,0.121215165,0.12131636,-0.007427505,0.99258614,-0.11860837,0.045525204,-1.7978811,-0.121513985,0.008994442,-1.583717,1507.2228,977.00085,1507.2228,722.9224
3779,-0.014650143,0.9998829,0.0044391397,-0.9921267,-0.015088469,0.12432596,0.124378376,-0.0025827913,0.99223155,-0.11802166,0.051616482,-1.832061,-0.12464849,0.004473865,-1.5860033,1507.3214,977.0421,1507.3214,722.9652
3812,-0.012879523,0.9999137,0.0026061437,-0.99100846,-0.013111872,0.13315494,0.13317762,-0.00086773816,0.99109185,-0.11813758,0.050903656,-1.8935504,-0.1335516,0.0026295623,-1.5840263,1507.4111,977.13196,1507.4111,723.0412
3846,-0.009380249,0.9999551,0.0013616661,-0.99136496,-0.009477768,0.13078892,0.13079594,-0.00012307893,0.9914093,-0.1177282,0.05404505,-1.9294202,-0.1311647,0.0013734642,-1.5803564,1507.2451,977.1954,1507.2451,723.08954
3879,-0.006393114,0.9999795,-0.00030549933,-0.99226564,-0.006305926,0.12397123,0.12396677,0.0010956917,0.99228567,-0.11736697,0.056126002,-1.9625334,-0.124290995,-0.00030787438,-1.5771513,1507.2496,977.25104,1507.2496,723.1015
3912,-0.006752839,0.9999763,0.0013643357,-0.99245244,-0.0068690814,0.12243695,0.122443415,-0.0005272477,0.99247533,-0.121005125,0.050372846,-2.0170817,-0.12274493,0.0013746788,-1.5777175,1507.4158,977.2915,1507.4158,723.1309
3946,-0.0067382725,0.99997663,-0.0011500772,-0.9926046,-0.0065491903,0.12121509,0.12120473,0.001958345,0.9926256,-0.12102859,0.04783178,-2.0536714,-0.12151391,-0.0011586208,-1.5773942,1507.3304,977.19934,1507.3304,723.2178
3979,-0.0053237625,0.9999455,-0.008985582,-0.9927486,-0.0042059054,0.12013485,0.12009049,0.00956,0.9927169,-0.12061687,0.04389024,-2.0888805,-0.120425716,-0.009051258,-1.575033,1507.2855,977.2329,1507.2855,723.2134
4011,-0.0051822104,0.99988574,-0.0142045515,-0.9922407,-0.0033769684,0.12428552,0.12422334,0.014738402,0.9921448,-0.12590003,0.032509353,-2.1435616,-0.124607734,-0.014316036,-1.5741997,1507.4965,977.06256,1507.4965,723.1938
4045,-0.0084042,0.9997845,-0.018983379,-0.9920694,-0.005955478,0.12554958,0.12540947,0.01988798,0.9919057,-0.124675065,0.02554008,-2.1824777,-0.12588178,-0.019135954,-1.5767994,1507.8511,977.00555,1507.8511,723.18854
4079,-0.012863377,0.9998131,-0.014436126,-0.9921554,-0.010966802,0.12452917,0.12434756,0.015924739,0.99211097,-0.122222856,0.01902593,-2.2202318,-0.12485329,-0.014549891,-1.5818493,1507.9093,976.94226,1507.9093,723.2393
4112,-0.011911256,0.99989665,-0.008055438,-0.9918779,-0.01079473,0.12673435,0.12663428,0.009499573,0.99190396,-0.119962774,0.010734994,-2.2702894,-0.12707607,-0.008121009,-1.581679,1507.8285,976.75635,1507.8285,723.3087
4145,-0.009122635,0.99992335,-0.008375629,-0.9918232,-0.007981856,0.12736951,0.12729287,0.009469087,0.9918199,-0.117514335,0.0065538026,-2.3090212,-0.12771644,-0.008444507,-1.5788438,1507.3348,976.73206,1507.3348,723.2474
4178,-0.008943235,0.9998885,-0.011963675,-0.99251693,-0.0074189855,0.12188167,0.12177931,0.012964172,0.99247247,-0.11462407,0.005512664,-2.3466253,-0.12218547,-0.012053831,-1.5782712,1507.254,976.5848,1507.254,723.2852
4213,-0.011976055,0.999875,-0.010321275,-0.9930006,-0.010679525,0.11762494,0.11750001,0.01165772,0.99300444,-0.11885086,0.0055422466,-2.4043968,-0.117897876,-0.010393613,-1.5815507,1507.2496,976.5648,1507.2496,723.2385
4246,-0.01693466,0.9998554,0.00157931,-0.9922675,-0.017000346,0.12294806,0.12295712,0.0005149739,0.9924119,-0.116528094,0.008963383,-2.4458635,-0.12325994,0.0015913843,-1.5879275,1507.6312,976.64764,1507.6312,723.3212
4279,-0.021348115,0.99962896,0.016922025,-0.99177843,-0.023310488,0.1258261,0.12617387,-0.014096746,0.991908,-0.114537545,0.014138364,-2.484253,-0.12616052,0.01705842,-1.5942957,1507.4606,976.7543,1507.4606,723.32434
4312,-0.0225182,0.99937767,0.027153812,-0.99322337,-0.02546063,0.11339743,0.1140182,-0.024416305,0.9931786,-0.121528536,0.016698383,-2.5443752,-0.11364187,0.027333502,-1.596425,1507.0209,976.8551,1507.0209,723.28125
4345,-0.01847352,0.9990907,0.038426034,-0.9939039,-0.02252846,0.10792345,0.108690985,-0.036198057,0.9934163,-0.12329469,0.022072688,-2.5829463,-0.10813406,0.03866142,-1.5934591,1507.2899,976.9116,1507.2899,723.30133
4380,-0.012072928,0.9986672,0.05017938,-0.9924797,-0.018081268,0.12106632,0.12181227,-0.048340388,0.99137527,-0.12495902,0.02724348,-2.620399,-0.12136403,0.05057277,-1.5890126,1507.5189,977.023,1507.5189,723.3025
4413,-0.006692078,0.99846053,0.05506238,-0.99017537,-0.014307379,0.13909717,0.13967083,-0.053590555,0.9887468,-0.12672567,0.029814428,-2.671342,-0.13954966,0.055631597,-1.5852447,1507.4291,977.15045,1507.4291,723.20416
4446,-0.0075770062,0.9987582,0.049240787,-0.98870534,-0.014853375,0.14913455,0.14968073,-0.047554646,0.98759013,-0.12709872,0.033201087,-2.7090142,-0.14969297,0.04981828,-1.5858183,1507.3035,977.1925,1507.3035,723.1465
4479,-0.014376217,0.9990812,0.040375028,-0.9882964,-0.020330729,0.15118463,0.15186656,-0.037729032,0.9876807,-0.123665474,0.033652976,-2.755404,-0.15176657,0.040855877,-1.5913649,1507.344,977.2894,1507.344,723.06396
4513,-0.01851918,0.9992348,0.034451667,-0.98887354,-0.023392243,0.1469076,0.14760108,-0.031347744,0.98855,-0.121179774,0.03412836,-2.7954776,-0.14744122,0.03483661,-1.5944474,1507.8196,977.29407,1507.8196,723.0731
4547,-0.017911565,0.9992747,0.033605814,-0.99008995,-0.022409266,0.13863526,0.13928777,-0.030789612,0.9897731,-0.11947707,0.033596933,-2.831741,-0.13908324,0.03394001,-1.593426,1507.86,977.33606,1507.86,723.0562
4580,-0.017267145,0.999248,0.03471631,-0.9917172,-0.02153618,0.12662236,0.1272748,-0.03224235,0.9913433,-0.11633759,0.03045027,-2.8841279,-0.12696318,0.03500516,-1.5925089,1507.8016,977.27216,1507.8016,723.0706
4613,-0.020648047,0.9993429,0.029790305,-0.9926646,-0.024042116,0.11848583,0.11912419,-0.027125284,0.99250877,-0.114378735,0.02568669,-2.9284363,-0.11876483,0.030006146,-1.5950114,1507.8375,977.2567,1507.8375,723.05695
4647,-0.022263408,0.99945986,0.024172878,-0.99269104,-0.024968322,0.11807237,0.11861215,-0.021367505,0.9927107,-0.11377982,0.01993307,-2.96802,-0.11834845,0.024345564,-1.5959432,1507.9272,977.14703,1507.9272,723.06995
4680,-0.019115565,0.999714,0.014370431,-0.99308634,-0.020649899,0.11555551,0.11581921,-0.012062181,0.993197,-0.11347742,0.012061338,-3.014247,-0.11581424,0.014467853,-1.591587,1507.308,977.08563,1507.308,723.0323
4713,-0.014848615,0.999862,0.007454219,-0.9932718,-0.015606237,0.1147498,0.11485029,-0.005700185,0.9933665,-0.11453458,0.005729367,-3.057399,-0.11500313,0.007503856,-1.586507,1507.3843,976.9628,1507.3843,722.98236
4747,-0.008540223,0.9999626,0.0013744155,-0.9924815,-0.008644138,0.12208842,0.12209571,-0.00032140873,0.9925183,-0.116450995,0.0015333733,-3.0988564,-0.12239377,0.001384775,-1.5795057,1507.4336,976.82477,1507.4336,723.0179
4780,-0.00451996,0.999983,-0.0036487302,-0.99188954,-0.0040198406,0.12703866,0.12702183,0.004193349,0.99189097,-0.11839299,-0.00045998793,-3.1403067,-0.12738287,-0.0036785433,-1.574849,1507.3977,976.7456,1507.3977,722.9525
4814,-0.0013223949,0.99999565,-0.0026790253,-0.99206465,-0.00097508554,0.12572485,0.12572166,0.002824024,0.9920615,-0.12194974,0.002053026,-3.1893299,-0.12605844,-0.0027004564,-1.5717793,1507.2451,976.7241,1507.2451,722.9311
4847,0.00015465205,0.99996865,0.007926723,-0.9909186,-0.0009126124,0.13446032,0.13446333,-0.007875534,0.9908873,-0.124114975,0.0043307506,-3.2326431,-0.13486882,0.007999451,-1.5717173,1507.5144,976.7066,1507.5144,722.91003
4880,-4.2851283e-05,0.9999224,0.012458223,-0.98899275,-0.0018857357,0.14795126,0.14796327,-0.012314758,0.9889161,-0.124901935,0.006479743,-3.2823153,-0.14849642,0.01259719,-1.572703,1507.3799,976.7761,1507.3799,722.90466
4914,-0.0094188405,0.99989474,0.011034857,-0.987625,-0.011029795,0.15644507,0.15655032,-0.009424764,0.98762494,-0.12548865,0.009217769,-3.3264964,-0.15709037,0.01117266,-1.5819639,1507.2362,976.8076,1507.2362,722.8354
4947,-0.018881762,0.9997557,0.011487817,-0.9865368,-0.02049646,0.16225,0.16244581,-0.008269588,0.98668283,-0.12616472,0.012622065,-3.3677137,-0.16297044,0.0116423415,-1.5915695,1507.4067,976.8764,1507.4067,722.8359
4980,-0.029213032,0.9995409,0.008029605,-0.98457676,-0.030160096,0.17233366,0.17249674,-0.0028713723,0.98500586,-0.12791394,0.014500684,-3.4093459,-0.17319828,0.008151654,-1.6014193,1507.3617,976.9569,1507.3617,722.91675
5014,-0.032125916,0.9994519,0.007993164,-0.9830022,-0.033041496,0.18059629,0.18076138,-0.002055467,0.98352486,-0.12862457,0.016627278,-3.4498806,-0.18159267,0.008126879,-1.6043965,1507.4067,976.9873,1507.4067,723.019
5047,-0.031700738,0.99946016,0.008632442,-0.9822936,-0.03274948,0.18446337,0.18464649,-0.0026319595,0.9828015,-0.12836294,0.018005954,-3.489133,-0.18552583,0.008783279,-1.6041238,1507.2946,977.1488,1507.2946,722.9446
5080,-0.033620078,0.9993965,0.00874284,-0.9816623,-0.034663334,0.18745007,0.18763997,-0.0022804332,0.98223525,-0.1292083,0.01666167,-3.5292504,-0.18856555,0.008900728,-1.6060926,1507.4336,977.14703,1507.4336,723.00165
5113,-0.036534164,0.9992846,0.009779553,-0.9822896,-0.037709016,0.18353486,0.18377233,-0.0029010733,0.9829645,-0.12920578,0.014585267,-3.56825,-0.18458119,0.009948712,-1.6091664,1507.7701,977.1029,1507.7701,723.04504
5146,-0.034280065,0.99934286,0.011785756,-0.98342633,-0.035830185,0.17773244,0.17803791,-0.0054977397,0.98400825,-0.12903966,0.011611607,-3.6071992,-0.17868172,0.011976721,-1.6072142,1507.7926,977.089,1507.7926,723.0453
5180,-0.028324574,0.9995354,0.011263355,-0.9833169,-0.029886892,0.17942822,0.1796815,-0.0059932186,0.98370653,-0.13121721,0.0051868437,-3.6513557,-0.18040521,0.011449413,-1.6011809,1507.9452,977.1328,1507.9452,723.11365
5213,-0.022628916,0.9997398,0.0028816801,-0.9831721,-0.02277637,0.18125598,0.18127443,0.0012684467,0.9834317,-0.1316019,-0.0014437139,-3.6934707,-0.18226343,0.0029302207,-1.5939584,1507.9093,977.09894,1507.9093,723.027
5247,-0.022367008,0.999709,-0.009039053,-0.983877,-0.020406285,0.17767826,0.17744209,0.012867436,0.9840471,-0.13001487,-0.007945368,-3.734402,-0.17862667,-0.009185331,-1.591534,1507.842,976.9595,1507.842,723.04315
5280,-0.024023972,0.99965286,-0.010818219,-0.9847627,-0.021798998,0.17253141,0.17223568,0.014798282,0.9849446,-0.12723117,-0.014274365,-3.7761314,-0.17339905,-0.010983139,-1.592929,1507.9003,976.8957,1507.9003,723.0548
5314,-0.024689578,0.9996824,-0.0050604083,-0.9853483,-0.023480432,0.16893022,0.16875774,0.009157095,0.9856151,-0.12508549,-0.02099623,-3.8221705,-0.1697442,-0.0051342193,-1.5946214,1508.0035,976.79834,1508.0035,723.1709
5347,-0.02494799,0.9996658,-0.006785192,-0.98665106,-0.023529463,0.16113949,0.16092597,0.010714719,0.9869083,-0.121365696,-0.026149895,-3.8641717,-0.16184512,-0.0068750917,-1.5946397,1507.7792,976.781,1507.7792,723.1277
5380,-0.023544641,0.9996328,-0.013419469,-0.9882898,-0.021249024,0.1511019,0.15076123,0.016819965,0.9884271,-0.11760206,-0.029337782,-3.9060576,-0.15168288,-0.013575755,-1.5922939,1507.7433,976.73047,1507.7433,723.20703
5413,-0.021809584,0.99965,-0.014980548,-0.9889288,-0.019370947,0.14712125,0.14677955,0.018023355,0.9890051,-0.118287705,-0.034671314,-3.9389102,-0.14765722,-0.01514593,-1.5903816,1507.9318,976.6466,1507.9318,723.19434
5447,-0.020018572,0.9995623,-0.021781968,-0.988278,-0.016485235,0.15177229,0.15134676,0.024564907,0.98817545,-0.11540493,-0.032845948,-3.9818966,-0.1523611,-0.022039043,-1.5874755,1507.9183,976.6954,1507.9183,723.261
5480,-0.025044464,0.999315,-0.02724738,-0.98601997,-0.020201523,0.16539782,0.16473407,0.03100876,0.9858504,-0.11165022,-0.02869936,-4.0256033,-0.16616137,-0.027631419,-1.5912814,1508.0261,976.7523,1508.0261,723.1754
5513,-0.031345606,0.99916214,-0.026317174,-0.9856671,-0.026534084,0.16660172,0.16576381,0.0311622,0.985673,-0.11266369,-0.023008578,-4.054386,-0.16738221,-0.026693359,-1.5977098,1507.308,976.79767,1507.308,723.2407
5546,-0.02774967,0.9993834,-0.021513445,-0.98727405,-0.024029398,0.15720184,0.15658794,0.02560198,0.9873322,-0.1117496,-0.016789813,-4.0924864,-0.15785663,-0.021786021,-1.5951307,1507.1195,976.9265,1507.1195,723.2196
5580,-0.023283172,0.99961585,-0.015037396,-0.98744977,-0.02064437,0.15657821,0.15620762,0.018494321,0.98755103,-0.11065016,-0.011309778,-4.1314464,-0.15722518,-0.015225779,-1.5917001,1507.2855,977.072,1507.2855,723.145
5613,-0.022702532,0.9997114,-0.007865978,-0.98629713,-0.021110483,0.16362244,0.16340914,0.011472833,0.9864916,-0.11192595,-0.006691681,-4.1636887,-0.16436146,-0.007973521,-1.5921968,1507.4247,977.10376,1507.4247,723.2193
5647,-0.020970814,0.9997424,-0.008688321,-0.9843214,-0.019123506,0.17534421,0.17513289,0.012229215,0.9844688,-0.11146921,-0.0029523666,-4.201965,-0.17625539,-0.008825161,-1.590222,1507.3484,977.2121,1507.3484,723.1309
5680,-0.020248296,0.9996649,-0.016133532,-0.98275316,-0.016933845,0.18414506,0.18381013,0.019583896,0.9827666,-0.11069835,-0.00023643114,-4.2404056,-0.18520197,-0.016414968,-1.5880257,1507.3752,977.2779,1507.3752,723.08734
5713,-0.017574975,0.99961793,-0.021337818,-0.9828606,-0.01335557,0.18386559,0.18351036,0.02420353,0.9827198,-0.10943452,0.0027883663,-4.2700896,-0.18491766,-0.021709614,-1.584384,1507.3125,977.3248,1507.3125,723.06305
5747,-0.0090006795,0.99976534,-0.019711023,-0.98407763,-0.005356797,0.17765847,0.17751117,0.020996219,0.9838948,-0.10865344,0.003005519,-4.307372,-0.17860655,-0.02003099,-1.5762397,1507.3035,977.25525,1507.3035,722.98755
5780,-0.00027855972,0.99980366,-0.019806808,-0.9849821,0.0031454396,0.17262745,0.17265588,0.019557433,0.9847879,-0.10792845,0.00075959926,-4.3456573,-0.17349654,-0.020110054,-1.567603,1507.3035,977.2897,1507.3035,722.96265
5813,0.0051345173,0.99963987,-0.026342565,-0.98534983,0.00954828,0.17027745,0.17046762,0.02508235,0.985044,-0.10579727,-0.0037455137,-4.378862,-0.17111123,-0.026736153,-1.5611064,1507.4247,977.2502,1507.4247,722.96674
5848,0.004875151,0.99939674,-0.03438698,-0.9853481,0.010663547,0.17022118,0.17048517,0.033053286,0.9848057,-0.10419502,-0.010190116,-4.4176626,-0.17105412,-0.034903347,-1.5599747,1507.9362,977.19214,1507.9362,722.89813
5881,-8.683169e-05,0.99924916,-0.03874614,-0.98592603,0.0063921227,0.16706009,0.16718231,0.03821532,0.9851851,-0.1023992,-0.017524889,-4.457525,-0.1678471,-0.039308537,-1.564313,1507.8779,976.98376,1507.8779,722.88824
5914,-0.008790443,0.999376,-0.03421273,-0.9869906,-0.0031784875,0.16074665,0.16053757,0.03518066,0.9864025,-0.09591256,-0.025926013,-4.4947453,-0.1614471,-0.034670454,-1.5740167,1507.9497,976.8616,1507.9497,722.9078
5948,-0.013798983,0.99934345,-0.03350265,-0.98811096,-0.008497603,0.15350734,0.15312186,0.035222597,0.9875794,-0.09473664,-0.03225995,-4.535197,-0.1541167,-0.033911,-1.579396,1507.8466,976.82874,1507.8466,722.96564
5981,-0.012626449,0.99874043,-0.048560742,-0.9884579,-0.005134677,0.15140837,0.15096828,0.049912006,0.9872777,-0.09484279,-0.036511585,-4.5765486,-0.15199292,-0.0491469,-1.5759909,1507.7567,976.62225,1507.7567,722.9938
6014,-0.013730364,0.99817234,-0.058851756,-0.98844147,-0.0046623237,0.15153088,0.15097955,0.060252108,0.986699,-0.090425305,-0.038939998,-4.61435,-0.15211685,-0.05957452,-1.5755131,1507.5054,976.5527,1507.5054,722.97327
6047,-0.017838253,0.99823743,-0.056603406,-0.9868419,-0.008478981,0.16146559,0.16070104,0.05873888,0.98525375,-0.08896012,-0.03885735,-4.658266,-0.16217555,-0.057387505,-1.5793881,1508.0394,976.5517,1508.0394,722.9279
6080,-0.016637998,0.9983785,-0.05443982,-0.9849237,-0.0069886856,0.17284793,0.17218716,0.056494907,0.9834429,-0.08832227,-0.03636704,-4.7023687,-0.17372039,-0.055299923,-1.5778918,1507.9633,976.49335,1507.9633,723.0002
6114,-0.010740418,0.99809724,-0.060716834,-0.98345125,0.00043833643,0.18117182,0.1808537,0.06165792,0.9815753,-0.085267104,-0.03177822,-4.7392364,-0.18217786,-0.06177781,-1.5703506,1507.8644,976.5793,1507.8644,723.0529
6148,-0.00698137,0.9976415,-0.06828435,-0.9821891,0.005980843,0.18779945,0.18776493,0.06837925,0.9798309,-0.08469051,-0.026643312,-4.780175,-0.18892126,-0.06957743,-1.5647072,1507.8914,976.6908,1507.8914,723.04596
6180,-0.000909157,0.99756676,-0.069712535,-0.9821689,0.01221509,0.1876034,0.18799846,0.068640046,0.97976786,-0.08199413,-0.021247918,-4.8191247,-0.18872166,-0.07103238,-1.5583601,1507.7208,976.84845,1507.7208,723.0734
6213,0.001452861,0.99803245,-0.06268358,-0.9813665,0.013467008,0.19167255,0.19213957,0.061237097,0.9794551,-0.079576746,-0.016236167,-4.858475,-0.19286601,-0.06391126,-1.5570744,1507.972,976.91064,1507.972,723.0072
6248,0.0012581234,0.9983416,-0.057553563,-0.97999895,0.01268401,0.19859786,0.19899854,0.056152567,0.97838974,-0.0772251,-0.01237175,-4.897431,-0.19992708,-0.05875707,-1.5578542,1507.8555,977.04846,1507.8555,723.0256
6281,0.003231676,0.998447,-0.05561716,-0.979254,0.014428499,0.20212209,0.20261066,0.053810142,0.9777798,-0.07525833,-0.009839292,-4.935506,-0.20352425,-0.056819845,-1.5560632,1507.8375,977.1061,1507.8375,723.11835
6315,0.0028831302,0.9982849,-0.058470163,-0.9795328,0.014587315,0.20075494,0.20126356,0.05669463,0.9778949,-0.07428729,-0.007854935,-4.971505,-0.20212848,-0.05972077,-1.5559053,1507.8285,977.2006,1507.8285,723.10785
6347,-0.0030103421,0.9978833,-0.064960465,-0.98080194,0.009719987,0.19476405,0.19498321,0.064299665,0.97869664,-0.07196719,-0.00869518,-5.0091696,-0.1960169,-0.06627725,-1.5608864,1507.7837,977.17456,1507.7837,723.14923
6381,-0.0076070465,0.9979109,-0.06415543,-0.98147005,0.004833266,0.19155444,0.19146433,0.06442381,0.97938293,-0.0698262,-0.011107344,-5.0456815,-0.19274567,-0.065412514,-1.5658718,1508.0215,977.1483,1508.0215,723.1938
6414,-0.010224342,0.9976433,-0.06784618,-0.98200685,0.002777177,0.18882434,0.18856779,0.068555996,0.9796642,-0.06771021,-0.015246924,-5.08418,-0.18996482,-0.06914412,-1.5679682,1507.8779,977.1249,1507.8779,723.24207
6448,-0.011850929,0.99732023,-0.07219388,-0.98361474,0.0013618302,0.18027747,0.17989264,0.073147446,0.98096275,-0.06552347,-0.020398341,-5.123861,-0.18126853,-0.07346249,-1.5694118,1507.8196,977.02386,1507.8196,723.2789
6482,-0.014722943,0.99724853,-0.072653994,-0.9857504,-0.0022991756,0.16819856,0.1675687,0.0740951,0.98307204,-0.06317871,-0.027277138,-5.168271,-0.1690019,-0.07377094,-1.5731287,1507.887,976.95013,1507.887,723.34576
6513,-0.020313414,0.9974061,-0.06905426,-0.9883524,-0.009613899,0.15187834,0.15082051,0.07133514,0.985984,-0.059744302,-0.033456676,-5.210797,-0.15246838,-0.06992171,-1.5805233,1507.7701,976.84564,1507.7701,723.35297
