time,r00,r01,r02,r10,r11,r12,r20,r21,r22,t0,t1,t2,pitch,yaw,roll,fx,ox,fy,oy
5165,0.03495621,0.99621326,0.07960539,-0.985803,0.021282129,0.16655152,0.16422665,-0.08429726,0.982814,0.13802625,-0.06850616,-2.1688254,-0.1673313,0.08082098,-1.549211,1505.5847,977.21375,1505.5847,723.1017
5198,0.031591345,0.99692357,0.07173149,-0.98837984,0.020483214,0.15061796,0.14868528,-0.07565618,0.9859862,0.1405955,-0.068834856,-2.2074246,-0.15119334,0.07262307,-1.5500753,1505.7328,977.18604,1505.7328,723.04205
5233,0.023116643,0.9970388,0.073343575,-0.99052095,0.012905715,0.13675396,0.13540244,-0.07580964,0.98788613,0.14404464,-0.07177912,-2.2464006,-0.13718385,0.074106984,-1.5577679,1505.9032,977.04175,1505.9032,723.00543
5266,0.020589363,0.9981096,0.057904962,-0.99162453,0.013000875,0.12849711,0.12750138,-0.060065668,0.99001783,0.1469897,-0.07551807,-2.285233,-0.12885338,0.05842225,-1.5576864,1504.9922,976.8753,1504.9922,723.05774
5299,0.02693498,0.99842215,0.04926951,-0.9923423,0.020762432,0.12175991,0.120544836,-0.052171826,0.99133587,0.13945286,-0.077792816,-2.3260393,-0.12206279,0.049659256,-1.5498767,1505.1898,976.74164,1505.1898,722.94867
5333,0.029917471,0.9985897,0.043859184,-0.9929519,0.02465706,0.11592402,0.11467908,-0.047018215,0.9922891,0.13768795,-0.07969098,-2.3670423,-0.11618525,0.044171255,-1.5459694,1505.1493,976.61475,1505.1493,722.9382
5366,0.029470252,0.9992126,0.026559213,-0.9932528,0.026292292,0.11294851,0.11216128,-0.02970864,0.9932456,0.13968493,-0.08064964,-2.4076648,-0.11319005,0.026733454,-1.5443317,1505.1538,976.49615,1505.1538,722.9675
5400,0.016716689,0.999759,0.014228022,-0.99504685,0.015239924,0.09823153,0.09799101,-0.015799655,0.99506176,0.143261,-0.08001662,-2.449233,-0.0983902,0.014297658,-1.5554818,1504.9922,976.4824,1504.9922,722.9529
5433,6.988079e-05,0.99992657,0.012116165,-0.99693215,-0.00087867305,0.07826528,0.07827018,-0.012084461,0.99685884,0.14598237,-0.078132376,-2.4903245,-0.0783454,0.012153746,-1.5716777,1504.9877,976.48627,1504.9877,723.0186
5466,0.00082289724,0.99994534,0.010424624,-0.9967445,-2.0259855e-05,0.080624215,0.08062001,-0.010457033,0.99669,0.1468358,-0.07419653,-2.5324516,-0.08071182,0.010458863,-1.5708166,1505.3602,976.40125,1505.3602,723.149
5500,-0.00013851651,0.99996746,0.008064049,-0.995899,-0.00086751016,0.09046737,0.09047142,-0.008018449,0.99586666,0.14672051,-0.069890514,-2.5762796,-0.09059123,0.008097342,-1.5716674,1505.1852,976.4728,1505.1852,722.99756
5533,-0.0028566185,0.99977505,0.021017008,-0.996272,-0.00465744,0.08614084,0.08621933,-0.020692587,0.9960612,0.14632659,-0.064514056,-2.6175785,-0.08624773,0.021096986,-1.5754712,1505.091,976.50104,1505.091,723.1048
5566,0.0056837816,0.99971604,0.023139382,-0.9959286,0.003577396,0.09007422,0.08996586,-0.023557138,0.9956661,0.14485523,-0.058221314,-2.657263,-0.09019647,0.023235919,-1.5672044,1505.0596,976.5975,1505.0596,723.10126
5599,0.018288167,0.99956566,0.02310626,-0.99489427,0.015898878,0.099662215,0.09925156,-0.024810927,0.9947529,0.14451686,-0.053046443,-2.6960418,-0.09982794,0.023223964,-1.5548172,1505.1583,976.7152,1505.1583,723.07
5633,0.024435619,0.99928874,0.028719427,-0.99427915,0.02130503,0.10466631,0.10398,-0.031112716,0.9940926,0.14424756,-0.048577834,-2.7340581,-0.10485836,0.02888206,-1.549372,1505.0371,976.8619,1505.0371,723.03174
5667,0.024313886,0.9991153,0.03431392,-0.994306,0.020606145,0.10455036,0.10375078,-0.036660563,0.99392736,0.14441471,-0.045408502,-2.7714121,-0.104741774,0.034509864,-1.5500752,1505.1313,976.9043,1505.1313,722.9416
5700,0.021089394,0.9992218,0.0333324,-0.9947529,0.017633354,0.10077604,0.10010984,-0.035282806,0.99435055,0.14480934,-0.044063285,-2.808291,-0.1009474,0.033509232,-1.5530719,1504.9967,976.98975,1504.9967,722.9584
5733,0.02120319,0.99921864,0.03335489,-0.9952431,0.017922278,0.095759794,0.09508716,-0.035226643,0.99484545,0.14626949,-0.046203546,-2.8354316,-0.09590676,0.033515155,-1.5527903,1505.073,976.9777,1505.073,722.9397
5767,0.01877089,0.99906373,0.03897987,-0.99545836,0.015035494,0.09400309,0.093328975,-0.040567357,0.99480844,0.14714831,-0.049077526,-2.8723848,-0.09414209,0.039163258,-1.5556934,1505.2031,977.00916,1505.2031,722.94635
5800,0.017966459,0.9991164,0.03799467,-0.99580944,0.014473051,0.090299726,0.08967003,-0.039457813,0.9951895,0.14811446,-0.05351889,-2.910498,-0.0904229,0.038159795,-1.5562634,1505.0327,976.9083,1505.0327,723.05634
5833,0.016887076,0.99914,0.03786733,-0.9959725,0.013474076,0.08864045,0.088054,-0.039211698,0.99534357,0.15175219,-0.05769193,-2.9401827,-0.08875694,0.038026143,-1.5572686,1505.266,976.8782,1505.266,722.9947
5866,0.0121916,0.9987905,0.047629353,-0.99699056,0.008495122,0.077054664,0.07655686,-0.04842544,0.99588835,0.15416788,-0.06346967,-2.9786706,-0.07713112,0.04778958,-1.5622758,1505.0371,976.76245,1505.0371,723.0673
5900,0.0129325,0.99879134,0.047419436,-0.9972532,0.009424667,0.073465735,0.07293001,-0.048239283,0.9961697,0.1569103,-0.068761215,-3.0188804,-0.07353198,0.047565863,-1.5613459,1505.1357,976.68396,1505.1357,723.0949
5933,0.015508622,0.9985796,0.050972357,-0.99700737,0.0115826875,0.07643314,0.07573417,-0.052005205,0.99577093,0.16457029,-0.0753138,-3.0579545,-0.076507755,0.051144198,-1.5591794,1505.3558,976.6084,1505.3558,723.1026
5967,0.016644396,0.99870384,0.048097778,-0.9974917,0.01327583,0.0695256,0.06879695,-0.049134348,0.9964198,0.1689805,-0.0784067,-3.0978167,-0.06958173,0.04823316,-1.5574878,1504.9967,976.53253,1504.9967,723.1896
6000,0.014375657,0.9989673,0.04310084,-0.9980504,0.011717542,0.06130258,0.06073423,-0.043898083,0.99718815,0.17365326,-0.07950124,-3.1375751,-0.06134104,0.04319549,-1.5590564,1505.073,976.5653,1505.073,723.1853
6034,0.014426292,0.998956,0.04334572,-0.9982495,0.011902278,0.057933923,0.05735752,-0.044105615,0.99737895,0.18052112,-0.08014834,-3.1765802,-0.05796638,0.0434323,-1.5588738,1505.1763,976.52856,1505.1763,723.2814
6066,0.008582011,0.99931216,0.03607448,-0.9984801,0.0065996917,0.05471502,0.054439306,-0.03648922,0.99784994,0.18628651,-0.077900484,-3.2165189,-0.054742355,0.03613647,-1.5641867,1505.1134,976.5146,1505.1134,723.2381
6100,-0.005268689,0.9993929,0.034438685,-0.99875104,-0.0069701592,0.049473964,0.04968397,-0.03413501,0.9981814,0.19195889,-0.074168496,-3.2566237,-0.04949417,0.03448775,-1.5777751,1505.0865,976.6377,1505.0865,723.23785
6134,-0.00675977,0.9987703,0.049111202,-0.9989853,-0.008931691,0.044140548,0.044524916,-0.048763003,0.9978173,0.19569165,-0.0660517,-3.2989795,-0.044154894,0.049178947,-1.5797368,1505.2122,976.6591,1505.2122,723.36646
6167,0.009522898,0.9985273,0.05340837,-0.9981594,0.0062931958,0.060317207,0.059892263,-0.053884458,0.99674934,0.19597253,-0.058436964,-3.3388255,-0.06035384,0.053531356,-1.5644916,1505.3198,976.705,1505.3198,723.44867
6200,0.022872945,0.998757,0.0442845,-0.9969253,0.019465543,0.07590176,0.0749454,-0.04588443,0.99613136,0.19541365,-0.050955836,-3.3764496,-0.07597483,0.044427235,-1.5512732,1505.0281,976.8976,1505.0281,723.3282
6234,0.023071405,0.99867135,0.046077397,-0.99748194,0.01990325,0.06807035,0.06706282,-0.047531847,0.99661577,0.19808254,-0.04571115,-3.4171758,-0.06812303,0.04620096,-1.5508455,1504.88,976.94965,1504.88,723.27313
6267,0.026870232,0.9982767,0.052169744,-0.99743634,0.02331192,0.06765615,0.06632338,-0.05385394,0.9963438,0.19823565,-0.040143166,-3.4546509,-0.067707874,0.052313413,-1.5474287,1505.248,977.07715,1505.248,723.26953
6300,0.027015572,0.99807554,0.055815056,-0.9969633,0.022821873,0.07445278,0.073035695,-0.057656966,0.99566126,0.19855754,-0.036162205,-3.4919994,-0.074521735,0.055999666,-1.5479089,1505.2257,977.1855,1505.2257,723.15784
6334,0.020808287,0.9982798,0.054811664,-0.9973845,0.016931592,0.070266016,0.069217086,-0.05613043,0.9960211,0.19849165,-0.035184313,-3.5329187,-0.07032397,0.054975174,-1.5538219,1504.9653,977.2327,1504.9653,723.06744
6367,0.01507735,0.99841523,0.05421726,-0.9981124,0.011799976,0.060268898,0.05953362,-0.05502362,0.9967085,0.19881268,-0.035785004,-3.5698159,-0.060305443,0.054342747,-1.5589746,1505.0371,977.19183,1505.0371,723.015
6400,0.014038205,0.99824864,0.057467505,-0.99833137,0.010773481,0.056730654,0.056012172,-0.05816802,0.99673414,0.19870013,-0.038309075,-3.607552,-0.056761127,0.05759204,-1.5600053,1505.239,977.193,1505.239,723.0456
6433,0.017792027,0.998697,0.047829524,-0.99806255,0.014887535,0.060410846,0.059620064,-0.048811685,0.99702686,0.1993036,-0.0413285,-3.645624,-0.060447652,0.047935404,-1.555881,1505.1224,977.1323,1505.1224,722.9574
6467,0.017852144,0.99911356,0.0381227,-0.9982335,0.015649507,0.057314344,0.05666693,-0.03907854,0.997628,0.19905828,-0.04680333,-3.6840014,-0.05734577,0.038194757,-1.5551205,1505.0955,977.0721,1505.0955,722.95483
6501,0.016681015,0.99922055,0.03577706,-0.9987568,0.0149708865,0.04754617,0.04697349,-0.036525704,0.998228,0.19846445,-0.052940365,-3.7231603,-0.047564104,0.035825234,-1.555808,1505.0327,976.9378,1505.0327,722.8586
6534,0.022210145,0.9992155,0.032788,-0.99848723,0.020520108,0.051010776,0.05029794,-0.03387136,0.99815965,0.19601607,-0.056220468,-3.765711,-0.051032923,0.032836646,-1.550248,1505.3334,976.8423,1505.3334,722.92114
6567,0.027597181,0.999387,0.021537224,-0.99807805,0.026352352,0.056086466,0.05548453,-0.02304366,0.99819356,0.1944153,-0.06025691,-3.8067226,-0.056115914,0.021572853,-1.5443994,1505.0775,976.7202,1505.0775,722.8453
6601,0.030250628,0.99939233,0.017316865,-0.99828696,0.029340062,0.05061987,0.050081033,-0.018818483,0.9985678,0.19272259,-0.06250128,-3.8474233,-0.050641514,0.017339963,-1.5414144,1505.1134,976.6002,1505.1134,722.85876
6633,0.042557254,0.9990447,0.009925478,-0.9979945,0.042042375,0.047322318,0.046859816,-0.01191948,0.9988302,0.18910044,-0.061191175,-3.891181,-0.04734,0.009936775,-1.5286944,1505.1089,976.45404,1505.1089,722.9679
6667,0.052026734,0.9986396,-0.0034875888,-0.99719226,0.052139055,0.053750742,0.05385945,0.0006813229,0.9985482,0.18685585,-0.058813326,-3.9334996,-0.05377666,-0.0034926452,-1.518558,1505.1179,976.55927,1505.1179,722.85565
6701,0.038347185,0.9992568,0.003918394,-0.997871,0.038086407,0.05294173,0.05275314,-0.0059402175,0.9985899,0.18665208,-0.055505224,-3.9762228,-0.05296649,0.003923907,-1.5326471,1505.2346,976.5983,1505.2346,722.7451
6734,0.03448258,0.9993168,0.013300743,-0.99811697,0.03375956,0.05121234,0.05072832,-0.015041632,0.9985992,0.18436262,-0.049524512,-4.0190306,-0.051234752,0.013318613,-1.536986,1505.1134,976.5674,1505.1134,723.0171
6767,0.035512276,0.99935085,0.0060440153,-0.9970698,0.035019908,0.06800918,0.06775338,-0.00844147,0.99766624,0.18336964,-0.04443169,-4.061656,-0.06806172,0.0060580797,-1.5356879,1505.2705,976.7349,1505.2705,722.925
6801,0.022328395,0.99963194,0.015407343,-0.99683565,0.021084644,0.0766426,0.07628952,-0.0170699,0.99693954,0.18355633,-0.039690766,-4.1030965,-0.07671784,0.015453411,-1.5496479,1505.2211,976.8092,1505.2211,722.9756
6833,0.011646897,0.99966,0.023326801,-0.99762124,0.010031729,0.06819947,0.06794228,-0.024065629,0.99739885,0.18141729,-0.032082576,-4.14052,-0.06825245,0.023383373,-1.5607411,1504.8667,976.8403,1504.8667,723.1088
6867,0.012591307,0.9995466,0.027350917,-0.9974292,0.010625511,0.070865884,0.07054313,-0.028172893,0.9971107,0.17979898,-0.026537852,-4.1795287,-0.07092533,0.027423294,-1.5601438,1505.2031,976.91693,1505.2031,723.23987
6901,0.01608797,0.9995246,0.026300235,-0.9966746,0.013929585,0.080284886,0.07988037,-0.027504396,0.9964248,0.17837399,-0.022247016,-4.218227,-0.08037139,0.026388474,-1.5568212,1505.2211,977.0356,1505.2211,723.2105
6934,0.013234916,0.9996921,0.020987943,-0.9972226,0.011657867,0.073560394,0.07329307,-0.021903217,0.99706984,0.17606169,-0.018320538,-4.2546988,-0.0736269,0.021046514,-1.5591065,1504.9159,977.1658,1504.9159,723.1857
6967,0.007523759,0.99974656,0.021217518,-0.9983375,0.0062972377,0.05729273,0.05714459,-0.021613304,0.99813193,0.17621782,-0.01767572,-4.2919054,-0.05732412,0.021254027,-1.5644886,1505.0192,977.10846,1505.0192,723.2834
7001,0.0062474827,0.99966395,0.025153982,-0.9987822,0.005007011,0.049079582,0.048937142,-0.025429977,0.9984778,0.17677829,-0.019284513,-4.3305416,-0.049099308,0.025187,-1.5657833,1505.2122,977.10077,1505.2122,723.382
7034,0.0054015517,0.999765,0.020987548,-0.99867356,0.004318633,0.051305193,0.0512025,-0.021236842,0.99846226,0.17561932,-0.02415913,-4.361496,-0.051327728,0.021016777,-1.5664719,1505.1583,977.0401,1505.1583,723.37286
7067,0.003478329,0.99986196,0.016239176,-0.9986506,0.0026317874,0.05186293,0.051813032,-0.01639766,0.998522,0.17704535,-0.030618863,-4.4009147,-0.05188621,0.016261779,-1.568161,1505.1404,976.979,1505.1404,723.4144
7100,0.00077721674,0.9998479,0.017424233,-0.99881613,-7.1303184e-05,0.04864428,0.048638117,-0.017441412,0.9986641,0.17899245,-0.037956618,-4.4420824,-0.048663482,0.017445771,-1.5708677,1505.1089,976.904,1505.1089,723.4201
7135,0.0021954917,0.99978656,0.020538203,-0.9985036,0.0010695354,0.05467369,0.05464005,-0.020627508,0.99829286,0.18095411,-0.044447575,-4.4790506,-0.054700967,0.020570423,-1.5697252,1505.2975,976.7448,1505.2975,723.4506
7168,0.004786195,0.99974644,0.021999687,-0.99775,0.0033031332,0.06696143,0.06687178,-0.022270681,0.9975128,0.18331435,-0.05128404,-4.5211177,-0.06701157,0.022050966,-1.5674858,1505.2749,976.66907,1505.2749,723.3982
7201,0.005196331,0.9998801,0.014587136,-0.9977492,0.0042089256,0.06692307,0.06685364,-0.014902059,0.99765146,0.18603611,-0.05653616,-4.5626354,-0.06697312,0.014620434,-1.5665779,1504.9922,976.5238,1504.9922,723.5163
7235,0.0013795198,0.9999026,0.0138795525,-0.9981992,0.0005445595,0.059982438,0.059969034,-0.013937306,0.9981028,0.18901736,-0.059285037,-4.5972466,-0.060018465,0.013905039,-1.5702507,1505.0955,976.44965,1505.0955,723.4494
7268,-0.0075788475,0.9997567,0.020710977,-0.99797493,-0.008870165,0.062986225,0.06315461,-0.020191675,0.99779934,0.19274439,-0.060404684,-4.6389427,-0.06302795,0.020753674,-1.5796843,1505.2928,976.4792,1505.2928,723.4946
7302,-0.0051409225,0.9999328,0.010382296,-0.99790066,-0.0058002095,0.064503044,0.06455892,-0.010028893,0.99786335,0.19581741,-0.058912046,-4.6804314,-0.06454786,0.010404151,-1.5766087,1505.0192,976.3496,1505.0192,723.53937
7335,-0.0061902073,0.99998075,2.3633233e-05,-0.99757403,-0.0061769485,0.06933841,0.06933721,0.00040564383,0.9975931,0.19928849,-0.05482182,-4.7166953,-0.06939409,2.3690252e-05,-1.5769882,1505.0236,976.5613,1505.0236,723.3408
7368,-0.0093124565,0.99983966,0.015287499,-0.99736106,-0.010387994,0.071852475,0.071999766,-0.014578038,0.99729794,0.20181273,-0.050932296,-4.7578793,-0.07191445,0.015327718,-1.5812114,1505.2839,976.6062,1505.2839,723.4169
7401,-0.000985889,0.9998816,0.01534975,-0.9962645,-0.002307512,0.08632274,0.08634794,-0.015207308,0.9961488,0.20255029,-0.04610918,-4.798924,-0.08643031,0.015407874,-1.5731125,1505.1313,976.6687,1505.1313,723.50616
7435,0.0041505303,0.99991655,0.012237192,-0.9950005,0.0029084159,0.09982742,0.099783495,-0.01259035,0.99492943,0.20260626,-0.040794592,-4.8361526,-0.099993974,0.012298938,-1.5678734,1505.055,976.8031,1505.055,723.3092
7469,0.0022920845,0.99965614,0.026118545,-0.9943171,-0.00050163467,0.10645774,0.10643423,-0.026214128,0.99397403,0.20311034,-0.0359015,-4.8756485,-0.10665986,0.026270844,-1.5713009,1505.2794,976.878,1505.2794,723.2586
7502,0.0037605471,0.9996577,0.025892721,-0.99389094,0.00088027696,0.11036299,0.11030241,-0.026149571,0.993554,0.2029123,-0.031253055,-4.9139986,-0.11058827,0.02605481,-1.5699106,1505.0371,976.9703,1505.0371,723.22125
7535,0.005990629,0.99970233,0.023649171,-0.99476546,0.00354522,0.102122284,0.10200804,-0.02413716,0.9944906,0.2024038,-0.026383655,-4.9512563,-0.10230063,0.023775704,-1.5672325,1504.9788,977.1203,1504.9788,723.2171
7568,0.009530949,0.99957305,0.02761853,-0.99581885,0.006978505,0.091082856,0.090851225,-0.02837116,0.9954603,0.20113881,-0.024204394,-4.9885983,-0.09120927,0.027737366,-1.5637887,1505.073,977.10065,1505.073,723.15
7602,0.0139717385,0.99950236,0.028280893,-0.9956766,0.011309576,0.09219605,0.09183032,-0.029446762,0.99533916,0.19983295,-0.024230646,-5.026968,-0.09232716,0.028405681,-1.5594381,1505.2616,977.1939,1505.2616,723.02045
7635,0.014127929,0.99953556,0.026998082,-0.9960057,0.011687022,0.088521264,0.08816463,-0.028140869,0.9957083,0.19829676,-0.026066229,-5.071401,-0.088637285,0.027107807,-1.559063,1505.0507,977.20593,1505.0507,722.9497
7669,0.016158655,0.9994377,0.029376512,-0.99652046,0.013694933,0.08221537,0.08176684,-0.030602789,0.9961814,0.19661573,-0.029716548,-5.111198,-0.08230827,0.029480575,-1.5570544,1505.1763,977.11676,1505.1763,722.9463
7702,0.01703007,0.99952966,0.025500989,-0.9970696,0.015074693,0.07499959,0.074579895,-0.026703512,0.99685735,0.19518065,-0.034178525,-5.1508236,-0.07507008,0.025575804,-1.5556785,1505.0865,977.0512,1505.0865,722.8759
7735,0.014817926,0.9997349,0.017624667,-0.99768984,0.013614298,0.06655501,0.06629741,-0.018570162,0.9976271,0.19390668,-0.038873192,-5.201546,-0.06660424,0.017664751,-1.5571513,1505.055,977.00323,1505.055,722.8112
7768,0.01776088,0.9996936,0.017242946,-0.99795264,0.01666493,0.061746955,0.061440673,-0.018304326,0.9979428,0.19257635,-0.04336043,-5.243851,-0.06178626,0.017276771,-1.5540987,1505.2975,976.8933,1505.2975,722.7895
7802,0.020053985,0.999746,0.010278767,-0.99811065,0.01942187,0.058290966,0.05807652,-0.011428312,0.99824655,0.19148201,-0.046929013,-5.2856264,-0.058324028,0.010296458,-1.5513401,1505.0371,976.79224,1505.0371,722.826
7835,0.02280099,0.9997364,0.0026708676,-0.9979615,0.022601068,0.059682004,0.059605908,-0.004026232,0.99821377,0.19019465,-0.049372893,-5.3385305,-0.05971749,0.0026756406,-1.5481529,1505.2167,976.67725,1505.2167,722.8284
7869,0.022045566,0.99975693,-0.00015300099,-0.9979516,0.022014955,0.060064923,0.06005369,-0.0011714773,0.9981944,0.18935947,-0.05047813,-5.381964,-0.0601011,-0.00015327775,-1.5487398,1504.696,976.6739,1504.696,722.7665
7902,0.017591828,0.99982387,-0.006538919,-0.99798185,0.017957758,0.06090709,0.061013777,0.0054542576,0.9981219,0.18903744,-0.049822725,-5.4241457,-0.06094481,-0.0065511293,-1.5528042,1504.4536,976.61896,1504.4536,722.84326
7936,0.016286517,0.99985856,-0.0041789557,-0.99692285,0.016558936,0.07661951,0.076677874,0.0029182348,0.99705154,0.18851575,-0.047555745,-5.4759965,-0.07669468,-0.004191289,-1.5541878,1504.9385,976.6566,1504.9385,722.8785
7969,0.010498401,0.9999302,-0.005411049,-0.995835,0.010945215,0.09051393,0.09056683,0.004438261,0.9958804,0.18871792,-0.04432314,-5.5188746,-0.09063798,-0.0054333787,-1.5598058,1504.5928,976.7277,1504.5928,722.9257
8002,0.005019124,0.99996585,-0.0065648383,-0.99587214,0.005593336,0.09059446,0.09062809,0.0060830363,0.9958662,0.18866563,-0.039987862,-5.559226,-0.09071884,-0.0065919934,-1.5651798,1504.9833,976.7135,1504.9833,723.00037
8036,0.0054480634,0.9999596,-0.0071525197,-0.99571943,0.0060846396,0.092226245,0.09226602,0.0066194497,0.9957123,0.18662423,-0.03710077,-5.6024475,-0.09235749,-0.007183196,-1.5646856,1505.0865,976.8196,1505.0865,723.05884
8069,0.0045797443,0.9999819,-0.003914568,-0.99502206,0.0049466635,0.09953233,0.09954987,0.0034392497,0.9950266,0.18538238,-0.032409664,-5.642129,-0.0996974,-0.003934114,-1.565825,1505.266,976.8987,1505.266,723.1531
8103,0.0038908785,0.99996924,-0.006789311,-0.99486953,0.004557202,0.101062514,0.10109035,0.0063612573,0.9948567,0.18375668,-0.028275628,-5.6799765,-0.101235345,-0.006824305,-1.5662156,1504.9922,976.95325,1504.9922,723.1837
8136,0.003154168,0.9999654,-0.007691117,-0.995435,0.003873352,0.095363,0.09538948,0.0073552183,0.99541277,0.18474199,-0.024918813,-5.725706,-0.095508136,-0.0077264067,-1.5669053,1505.0146,976.94226,1505.0146,723.1048
8169,-0.0012919201,0.9999938,-0.0032748075,-0.995696,-0.0009828785,0.092673324,0.09266953,0.0033804406,0.995691,0.18413599,-0.023277573,-5.7646227,-0.09280649,-0.0032889678,-1.5717834,1505.2211,977.0653,1505.2211,723.1617
8203,-0.0015731347,0.9999962,-0.0022118858,-0.996089,-0.0013715812,0.08834376,0.088340394,0.0023422113,0.9960875,0.18316188,-0.022722125,-5.802943,-0.08845908,-0.00222057,-1.5721732,1505.1493,977.00464,1505.1493,723.22754
8236,-0.0017523465,0.9999975,0.0012783775,-0.9968726,-0.0018478659,0.079002395,0.07900456,-0.0011359385,0.99687344,0.18275546,-0.02420008,-5.845195,-0.079084806,0.0012823862,-1.57265,1505.1134,977.0429,1505.1134,723.20087
8270,0.0025378487,0.99999666,0.00040216855,-0.9977331,0.0025050594,0.067248404,0.06724718,-0.00057192234,0.9977361,0.18089867,-0.02704714,-5.8839607,-0.067299195,0.00040308107,-1.5682856,1505.0327,977.0495,1505.0327,723.30566
8303,0.0074003367,0.99997145,-0.0015096923,-0.99824125,0.0074763196,0.058808807,0.058818407,0.0010718326,0.998268,0.17929885,-0.03129045,-5.9236727,-0.05884276,-0.0015123105,-1.5633069,1505.0056,976.95917,1505.0056,723.194
8336,0.0008531624,0.9998399,0.01786414,-0.9984451,-0.00014396387,0.055741645,0.055735294,-0.017883927,0.9982853,0.18131405,-0.03696729,-5.9645114,-0.055770554,0.017892914,-1.5709405,1505.4365,976.9259,1505.4365,723.0918
8370,0.0013385243,0.9995908,0.028571405,-0.99858457,-0.00018304036,0.053185884,0.053169347,-0.028602159,0.99817574,0.18059918,-0.042230967,-6.0060616,-0.053210992,0.028615808,-1.5709796,1504.6107,976.7933,1504.6107,723.2151
8403,0.0046992586,0.99979436,0.019720573,-0.9986611,0.0036761912,0.051597442,0.051514335,-0.019936638,0.998473,0.17949899,-0.04704696,-6.0471187,-0.051620364,0.019748164,-1.5671152,1504.53,976.7659,1504.53,723.16797
8436,0.006333229,0.9996899,0.024079045,-0.99904096,0.0052822465,0.04346302,0.04332235,-0.024331218,0.9987647,0.18128596,-0.04992979,-6.091258,-0.043476716,0.024104157,-1.5655091,1504.5972,976.6721,1504.5972,723.1529
8469,0.007447242,0.99966794,0.024667026,-0.9990176,0.006360254,0.04385552,0.04368407,-0.024969399,0.99873316,0.1822514,-0.051767882,-6.1338863,-0.043869592,0.024693295,-1.5644299,1504.7004,976.6138,1504.7004,723.11597
8502,0.007956394,0.999724,0.022103751,-0.9987491,0.006853532,0.049530145,0.049364984,-0.022470186,0.99852794,0.18353446,-0.05186162,-6.176944,-0.049550418,0.022132723,-1.5639343,1504.6332,976.5859,1504.6332,723.1773
8536,0.004499376,0.9996116,0.027497238,-0.9985805,0.0030320215,0.053174272,0.05307025,-0.027697459,0.9982064,0.18351106,-0.047519572,-6.222421,-0.053199362,0.027539682,-1.56776,1505.2749,976.6042,1505.2749,723.0852
8569,-0.006985849,0.99945265,0.03233209,-0.9985885,-0.008674949,0.052400354,0.052652158,-0.031920392,0.99810255,0.1854406,-0.04336601,-6.2652526,-0.052424364,0.03238223,-1.5794833,1505.0686,976.6627,1505.0686,723.2103
8603,-0.0031953081,0.9994416,0.033257887,-0.99834216,-0.0050995653,0.05733095,0.057468537,-0.033019565,0.99780107,0.18609169,-0.037195303,-6.3071566,-0.057362404,0.033318844,-1.5759044,1505.2705,976.61914,1505.2705,723.3512
8636,0.00854239,0.99964184,0.025361171,-0.99787766,0.006884576,0.06475063,0.064552836,-0.025860474,0.9975791,0.18541166,-0.029175064,-6.3480725,-0.064795956,0.025417242,-1.5638973,1505.1268,976.75183,1505.1268,723.2211
8670,0.006451149,0.9996325,0.026329763,-0.99799204,0.0047770003,0.06315863,0.06300963,-0.026684344,0.9976561,0.18642348,-0.021779252,-6.387979,-0.0632007,0.026385497,-1.5660098,1505.1448,976.8725,1505.1448,723.1677
8703,0.004727415,0.9996525,0.025934137,-0.9982669,0.0031964062,0.058761433,0.058658116,-0.02616698,0.99793506,0.18714881,-0.015080545,-6.427136,-0.058795303,0.025981953,-1.5675944,1505.0327,976.9854,1505.0327,723.25934
8736,0.011538983,0.99967,0.022945719,-0.99835217,0.010227715,0.056465022,0.056211706,-0.02355946,0.9981408,0.18765353,-0.0093007265,-6.460498,-0.05649507,0.02298441,-1.5605521,1505.1357,977.09155,1505.1357,723.2867
8770,0.018772291,0.9996415,0.019088058,-0.998232,0.01766215,0.056751914,0.05639443,-0.020119673,0.9982058,0.18744496,-0.005621401,-6.4991636,-0.056782424,0.019120038,-1.5531048,1504.53,977.18256,1504.53,723.2104
8803,0.017283084,0.999634,0.020811487,-0.997964,0.015968682,0.06174771,0.061392777,-0.021836303,0.99787474,0.18793157,-0.0049577844,-6.539205,-0.061787017,0.020852787,-1.5547965,1504.6915,977.22327,1504.6915,723.1702
8837,0.0134522095,0.99961233,0.024374556,-0.9978869,0.011871335,0.06388026,0.06356614,-0.025182385,0.99765974,0.18715404,-0.0080268355,-6.5859046,-0.06392378,0.024426874,-1.5589004,1505.1987,977.19965,1505.1987,723.20026
8869,0.012239367,0.9997694,0.017645773,-0.9980472,0.011133454,0.061464142,0.061253503,-0.018363595,0.9979533,0.18685593,-0.011946893,-6.6269665,-0.061502907,0.01768012,-1.5596416,1505.0103,977.1946,1505.0103,723.19446
8903,0.009705006,0.9997384,0.020708455,-0.9982329,0.008472126,0.058814056,0.058623217,-0.021242652,0.998054,0.18634512,-0.017232276,-6.668461,-0.058848016,0.020745855,-1.5623094,1505.2839,977.0677,1505.2839,723.1878
8937,0.012482985,0.99973553,0.019311938,-0.9983366,0.01137369,0.056521483,0.056286883,-0.01998537,0.9982145,0.18678194,-0.02347573,-6.7135167,-0.05655162,0.019344069,-1.5594041,1505.082,976.98663,1505.082,723.1321
