1465	3	2.236353883400603	-13.991340529500308
1864	3	2.6921242576116913	-15.903280804960344
2264	3	2.755445548274697	-16.74061157550975
2665	3	2.614836740279132	-16.170151425385637
3065	3	2.2309946417789734	-14.594791192018059
3466	3	2.2639838933801175	-14.853760202003414
3867	3	2.2034014779501545	-14.555626788216603
4267	3	2.136642473713592	-13.949177525200241
4667	3	2.0198636244439228	-12.814049245834555
5068	3	1.9755574498686348	-12.601861812789682
5468	3	1.9453190439104702	-12.155264010306396
5869	3	2.1407855535127904	-12.464657605469847
6268	3	1.9196867445416863	-10.800763661047414
6669	3	2.0076816727561364	-10.85490915766823
7069	3	1.8802427936801893	-10.002658645266834
7469	3	1.834329096539623	-9.50463817362631
7870	3	1.8764865473136658	-9.280357881238709
8270	3	1.7808428971862273	-8.4354898208463
8670	3	1.6775043966793795	-7.856635186644873
