1383	1	-1.1531256355268604	-20.81008198549049
1782	1	-1.224246938899099	-23.330263932862767
2182	1	-0.9848714066418938	-21.028474858171236
2582	1	-1.7910874893400246	-23.017715976026796
2983	1	-1.9389620590404701	-22.316301162959412
3383	1	-1.756464014163349	-22.865690619408518
3784	1	-1.7100306791789621	-23.633399310047576
4184	1	-1.5235048891398713	-20.42003989732562
4583	1	-0.9864526834209332	-15.502799397204058
4985	1	-0.5695374780751391	-14.315650277739119
5385	1	-0.3560313308409502	-13.395409136706752
5785	1	-0.14966286699415718	-11.64398501958135
6185	1	0.0356700534032742	-10.44827275083208
6585	1	0.14977930860328795	-9.393244755136216
6986	1	0.2559832012960527	-9.08399647850656
7386	1	0.3180732507803364	-8.169116397332418
