4232	1	761	1025
4632	1	779	973
5033	1	769	940
5433	1	758	985
5833	1	829	903
6234	1	756	983
6633	1	702	1092
7033	1	737	1057
7434	1	693	1024
7834	1	714	999
8235	1	672	1035
8635	1	690	1030
9035	1	719	1022
9435	1	718	1118
9836	1	710	1055
10236	1	737	1034
10636	1	699	1085
11037	1	682	1094
11437	1	734	1075
11837	1	703	1092
12236	1	672	1101
12637	1	685	1080
13038	1	647	1032
13438	1	630	1082
13838	1	620	1138
14238	1	647	1048
14638	1	647	1055
15039	1	613	1207
15439	1	623	1216
15839	1	575	1216
16239	1	530	1394
16640	1	505	1525
17040	1	339	1731
